Feature.ID,kingdom,phylum,class,order,family,genus,species
cf2369ae0de1a971f9828894b0f6eaff,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Intrasporangiaceae, g__Phycicoccus, s__
7883ab0986bf688a64b1558cfef3ee0e,k__Bacteria, p__Verrucomicrobia, c__[Spartobacteria], o__[Chthoniobacterales], f__[Chthoniobacteraceae], g__DA101, s__
c399258473638ab59100a698b3ca65d8,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Rhodospirillaceae, g__Skermanella, s__
efead405a00e377715d66ed09299fc37,k__Bacteria, p__Armatimonadetes, c__Armatimonadia, o__Armatimonadales, f__Armatimonadaceae, g__, s__
f527faf83f532c4de5ab9586a80690d6,k__Bacteria,NA,NA,NA,NA,NA,NA
be16c2609d470bf4fb9921afb392c979,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pasteurellales, f__Pasteurellaceae, g__Haemophilus, s__parainfluenzae
638c4ae72ed6ebf394d89077637f01c4,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pasteurellales, f__, g__, s__
d364f63e238c823f1274b7bf3e820c56,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micrococcaceae, g__Arthrobacter, s__agilis
4b66b0066774f937add16096d9134900,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Mycobacteriaceae, g__Mycobacterium,NA
e1aba42ea8e8b329c8ca88be006c99a4,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae,NA,NA
13020ba17f6aa1a77b662c9e98ffd349,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardioidaceae, g__Nocardioides, s__fulvus
12acc20e2fadcf63bf580b33ea523ff8,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__Spirosoma, s__
25c2a47dd6fa54ac44d6d639f64b06bf,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
002e66dfe6a7dd647145dde229decdeb,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__MIZ46, f__, g__, s__
363e9157da4f0d71d89d3a5e5cc45e63,k__Bacteria, p__Acidobacteria, c__Sva0725, o__Sva0725, f__, g__, s__
5fbb5666affa5a3a47764c861d718163,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae, g__Vagococcus, s__
41aa1aa5886dbd2d416779ab8a1c7287,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__mitochondria,NA,NA
104bfd58b0715be5121ebbc010982b9f,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales,NA,NA,NA
b8f5f185528122c0857db61f4584f1a2,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Aerococcaceae, g__, s__
204afeaf3e4f828eaf3f45ff701506f5,k__Bacteria, p__Acidobacteria, c__Sva0725, o__Sva0725, f__, g__, s__
f7d2ae0388379972b614574b27a06803,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__Leadbetterella, s__
b89b6c842e4a29a153fe5d980b86d88d,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
2f211ce21f1fa56cdf1785a6a6c5eb12,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Geomicrobium, s__halophilum
886d9c1a18f0cf1f390ff84ed2bf9f79,k__Bacteria,NA,NA,NA,NA,NA,NA
6f90138779ac0dc8620681a3148d7e32,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Halobacillus,NA
459dac43dadd8ad19c2afb410af64bc9,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,NA,NA
04b99ef030e60118d503190b2437ccd8,k__Bacteria, p__Cyanobacteria, c__Nostocophycideae, o__Nostocales, f__Nostocaceae, g__, s__
d674f79f270c6547d337b52b2e7f71d9,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__RB40, g__, s__
d566c0ebf79b60a5818dca34441b2182,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__
b0c48d6af11fe827b3f12a30663b2734,k__Bacteria, p__Gemmatimonadetes, c__Gemm-1, o__, f__, g__, s__
68658da85c474077c2ccb7247ef2f4e1,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Solirubrobacterales, f__Solirubrobacteraceae, g__, s__
c17ab810f7e921a95dec22b5f370e0e7,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium, s__
ae27cb4651c80f05fdd61f58387d6df9,k__Bacteria, p__Planctomycetes, c__Planctomycetia, o__Planctomycetales, f__Planctomycetaceae, g__Planctomyces, s__
2a6d422940fe3b429db43976b07a5ea5,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__, s__
0f6ffa908ede65bf39b0e71b293e9d70,k__Bacteria, p__Planctomycetes, c__Planctomycetia, o__Gemmatales, f__Isosphaeraceae, g__Singulisphaera, s__
dc18a31d1527447421a8cf9d34f86aca,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Rhodoplanes, s__
b5ab2ea8a75ec9d789acd412317f7a9d,k__Bacteria, p__Planctomycetes, c__Planctomycetia, o__Planctomycetales, f__Planctomycetaceae, g__Planctomyces, s__
0840ac4467c08981d35d82d7716f02bf,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Rhodoplanes, s__
977a86537d7bf2117ef40cf4435f0ad0,k__Bacteria, p__Verrucomicrobia, c__[Spartobacteria], o__[Chthoniobacterales], f__[Chthoniobacteraceae], g__, s__
603c9c7214d16857c91d164e24aa5034,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Gaiellales, f__Gaiellaceae, g__, s__
2d4b09d0f868fc9d0ea5ff7b4e85d1cb,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micromonosporaceae,NA,NA
c579d0476e8426a0bb5437e06227fd5e,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Commensalibacter, s__intestini
fcce1e7c4343a1dd74c8a89d7b0bf1d3,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__brevis
298ae28b41af35fa155560e0eb09c9e6,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__mb2424, g__, s__
a50ad9289151329462c2af78648b0cd1,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Kineosporiaceae, g__, s__
154c818db390600d7aa1e983719729ad,k__Bacteria,NA,NA,NA,NA,NA,NA
6714e9ea88be182cd4b1323c16682af9,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae, g__, s__
f46360668ff6d561daaa826b9189d1e5,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Alteromonadales, f__Shewanellaceae, g__Shewanella, s__
5ea6e85fd3d7b2f5755f5dff3b58a244,k__Bacteria, p__Acidobacteria, c__[Chloracidobacteria], o__RB41, f__Ellin6075, g__, s__
42091762c3da66d9759589b46e2cf632,k__Bacteria, p__Bacteroidetes, c__Sphingobacteriia, o__Sphingobacteriales, f__Sphingobacteriaceae, g__Sphingobacterium, s__multivorum
c0ece58d42e1113a727af859fc274531,k__Bacteria,NA,NA,NA,NA,NA,NA
6280495c6e6293c6c85ef4a4d5a3099b,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,NA
f4fbccc57404592edd2b06d57f252ccd,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium, s__
f94086a04a7bdbe69eed98007b05ae0e,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Gluconacetobacter, s__liquefaciens
e4bc46b94a6b83d1d7ee03a7e8593165,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardioidaceae, g__Nocardioides,NA
fd48b810f83c8007ca221e12cba9baf0,k__Bacteria, p__[Thermi], c__Deinococci, o__Deinococcales, f__Trueperaceae, g__Truepera, s__
a84e2570ff657a3052371807bb33d3e6,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium, s__succinicans
218daa7ad0cec3a3fd2fc561d795edf7,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Porphyromonas, s__
c4db60525fdf82e14915da21b6e5708e,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae, g__Veillonella, s__
8797bcaf957ea539983a4c641fe64082,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
49a39ac0fbf7c82bfaae8225ee90a6b1,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
93adda425e3edf8279220ac164281770,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__mitochondria, g__Pythium, s__ultimum
841839dc9a473c79d7efa9c127297df5,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Geobacillus, s__vulcani
53b08e0055e6bf0ed1c70c0d85577052,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__nigrescens
226dde08b984b702a37030cbcbbd9682,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__
6e65a7ffbd80260d8095e24fd3d1b379,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Commensalibacter, s__intestini
ea37ca86de5874abf04ac79b99adae11,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Alteromonadales, f__Alteromonadaceae, g__Candidatus Endobugula, s__
d8b0c91ff7ba095dce472a6eeb7bacf9,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium, s__succinicans
dd4344d81629f6009887b8248584cf15,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Novosphingobium, s__capsulatum
d72b54135dd67e45527a93cf32887707,k__Bacteria, p__Cyanobacteria, c__Chloroplast, o__Chlorophyta, f__, g__, s__
cd99eac11b6bc062c41f6a2de031a6e3,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae, g__Veillonella, s__
eb94fcb7da09b129054b5621ff7ede68,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae,NA,NA
e46f1878040f58da7918eea0cd4a5a21,k__Bacteria, p__Cyanobacteria, c__Chloroplast, o__Streptophyta, f__, g__, s__
da0a7c0ac875621a87da8842561953cf,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Yaniellaceae, g__Yaniella, s__
4cbac132a94d81a66d346ee807b726b1,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
9d858d24eff8d822b1f169fa212d718f,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__[Weeksellaceae], g__Wautersiella, s__
74a708a4e3da6e1aea078c0b678049cd,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__Clostridium, s__
1a26ef234dc9cd7b8cfc0f95d4c4c4f7,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Rhodospirillaceae, g__Reyranella, s__massiliensis
0a6e0faf94980ce01c21208e563a0ad9,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__, s__
97519f17b406bbe0558f2aa2e5e43482,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae,NA,NA
25c7eae64d218e1bf0f0f532da6ec089,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__mitochondria,NA,NA
79e431bac1d2c69d549c4e5a8cffabdb,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__
21cad7c75f101c81d89d2964ca7c0e7a,k__Bacteria, p__Verrucomicrobia, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Verrucomicrobiaceae, g__Luteolibacter, s__
636df352dbb74894f685fe8462305235,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Leuconostocaceae, g__Weissella,NA
d6e5239ccaae5f3a02f92f50ea226cb1,k__Bacteria, p__Chloroflexi, c__Thermomicrobia, o__JG30-KF-CM45, f__, g__, s__
1b39fadc6966fc09a13155877a5d2b77,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
9100cc64b28da416f760cc4078d046cf,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__GMD14H09, f__, g__, s__
6fe849b3778075c656ead14124e1d33a,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Methylobacteriaceae, g__Methylobacterium,NA
a9f139285b0a12b3e26c796d3bf5d944,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Intrasporangiaceae,NA,NA
2b0e34cec1798359f60c59354e4b1d15,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Beijerinckiaceae, g__, s__
8225ae3cd359224b0af39466252b3611,k__Bacteria, p__Bacteroidetes, c__Sphingobacteriia, o__Sphingobacteriales, f__Sphingobacteriaceae, g__, s__
41a40f9d9caafa9d25b1aedb217adcab,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Pseudoxanthomonas,NA
4bb6738584d3c923b7bb4c8c900a4fde,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Brucellaceae, g__Ochrobactrum, s__grignonense
30c4e7a745eab8f5cff707622eb43409,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__mitochondria,NA,NA
3852f24741b4c6dc9204495e398c8112,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
bf555593b046df7c911d72515670dbe1,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Gluconacetobacter, s__intermedius
a80b3563fd726a0adbb0db3a5517a73f,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Pseudanabaenales, f__Pseudanabaenaceae, g__Leptolyngbya, s__
f4a9d76e3b54d546a57610e7229f4a8b,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__Dyadobacter, s__
cb51a897ca064a7130119db064582608,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardioidaceae, g__Pimelobacter, s__
4668398a281d7669432e7262aa436fa2,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Sporichthyaceae, g__, s__
8c5286530be21d3e64124ff50aab8639,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__Myroides, s__odoratimimus
c5d7dcad2b53ceaa503314863d63fcf3,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus,NA
9628394c60a37190e13a58e5bc5d619d,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Blastomonas, s__
42ad2a13dbb649f5ee49b97d03b2abba,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae,NA,NA
c6f4cf5ec11a0b22308ebd06aa8d17ab,k__Bacteria, p__Cyanobacteria, c__Chloroplast, o__Streptophyta, f__, g__, s__
5f1e2be940188e7fecf2f52fa957c592,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Actinosynnemataceae,NA,NA
6a51de7586dd6ff43f0d43ddeca4dc53,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__mb2424, g__, s__
856762cf0d5c53e16bbe59d6d6cb213a,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micrococcaceae,NA,NA
ea929e8d2d0aa6b4e562a32807b8b3ea,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Pseudanabaenales, f__Pseudanabaenaceae, g__Leptolyngbya, s__
60d33cd2cfa8d211b5875f070867a36b,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__[Weeksellaceae], g__Chryseobacterium, s__
1fcf7fc4fa145e3fe93abc777b17a102,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Bacillus, s__
50511cba462fda2303a9dd1f50af2cfd,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae, g__Selenomonas, s__
896353d62e8f6b23384789ab41e4ba0b,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Pediococcus,NA
5eb1a2bf5ec8e6a9f1ea9ab10dadf62d,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Beijerinckiaceae, g__, s__
de2ccc1e2dc9e576c02ba00b7390d495,k__Bacteria, p__Acidobacteria, c__[Chloracidobacteria], o__RB41, f__Ellin6075, g__, s__
d0f2e7cb202fdb5d94d5e8e009b37b07,k__Bacteria, p__Gemmatimonadetes, c__Gemmatimonadetes, o__, f__, g__, s__
deb49558b6d841da01988ec8d735d94d,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae, g__Tepidimonas, s__
16925dcf30a00ee06f9b15d06b426e11,k__Bacteria, p__Bacteroidetes,NA,NA,NA,NA,NA
ecada11bee448c688205eced0bfcf39e,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Pseudanabaenales, f__Pseudanabaenaceae, g__Leptolyngbya, s__
6489719e23e57027219f8c5cf9b8e0f1,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae, g__Lampropedia, s__
fe7b7013bdbcdf52777dbfdbdc3a03b8,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Legionellales, f__Legionellaceae, g__Legionella, s__
85ab9a960d51b772b644ba3adc9415f8,k__Bacteria,NA,NA,NA,NA,NA,NA
5dcf05164596bc0042afb77859cf67e7,k__Bacteria, p__Actinobacteria, c__Acidimicrobiia, o__Acidimicrobiales, f__Microthrixaceae, g__, s__
a40491f9f41e35f252d144d38133a00e,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Aerococcaceae, g__Aerococcus, s__
a8fc450e2b46ea94cf222160b9c70f44,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micrococcaceae,NA,NA
e8001f67f0ca5830705df7adf3321c05,k__Bacteria, p__Chloroflexi, c__Thermomicrobia, o__JG30-KF-CM45, f__, g__, s__
426d9fe4715b2c278119492c334d95af,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Devosia, s__
570a36139f02ea3e1b4b6a8cbcf96317,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardiopsaceae, g__Nocardiopsis, s__exhalans
4c507f6df0a5617da91f553e8a74d45d,k__Bacteria, p__Chloroflexi, c__Ellin6529, o__, f__, g__, s__
c82e8e096e38085466300e6eee678214,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Gordoniaceae, g__Gordonia, s__
c44d18ff98aec6dddd46e535b7b9a34b,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium, s__gelidilacus
f0a81eb8ca52a7872da6c7f8fd542bc2,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Streptomycetaceae, g__Streptomyces,NA
ed77894ef3405dcc26022bbe35321cda,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Pseudoxanthomonas, s__mexicana
7f936edcb1800e62986b70835958d957,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
4ed4ac77d0b20795d18bec12faac858b,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae, g__Salinibacterium,NA
b52bad145142af22a7eca5a1cd6f4f4f,k__Bacteria, p__Chloroflexi, c__Ellin6529, o__, f__, g__, s__
a9649b5d7048d8aee8555176350199d6,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__RB40, g__, s__
dbdec3705593fcc570378cd11989ed64,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Spirobacillales, f__, g__, s__
1bef4652cd5aaa35977c0b34230fad11,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Hyphomicrobium, s__
fd990411f703afb721716e763c5c8455,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria,NA,NA,NA,NA
e28f27ef00c076697726d546e4a6360d,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__, g__, s__
69a850304759ce5f9259039d665a62a4,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__[Thermicanaceae], g__Thermicanus, s__
1453f6195f77f7d8ecc1c4fcb8fc65e8,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__
8911481f52367390ba227741262d6aa1,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Gaiellales, f__Gaiellaceae, g__, s__
6c8d20ba11c4896eb29cd5fbc2906834,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Solirubrobacterales, f__Patulibacteraceae, g__, s__
0cc07382218d202b5a18754a1ebbcba8,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Burkholderiaceae, g__Burkholderia,NA
71425d7eed443713e30a46a7b7bc9230,k__Bacteria, p__Planctomycetes, c__BD7-11, o__, f__, g__, s__
1fdd31ef5dd2ca93f84f826ca9b82260,k__Bacteria, p__Verrucomicrobia, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Verrucomicrobiaceae, g__, s__
f31b14b631ff7bb77ea46c1bfa596f39,k__Bacteria, p__Actinobacteria, c__Acidimicrobiia, o__Acidimicrobiales, f__, g__, s__
06a5618d477b2c7438deb62be79f28d7,k__Bacteria, p__Proteobacteria, c__Epsilonproteobacteria, o__Campylobacterales, f__Campylobacteraceae, g__Campylobacter, s__rectus
fac34c53a233825228650d3c5e33b57f,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Lactococcus, s__
e2f3e47a48845b1a84c21bb4112ac4e6,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__, s__
769dfa194780b50d97260615203664f1,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Coprococcus, s__
6853b7a82dd6d7b98bfa545772b89f02,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae, g__Corynebacterium, s__stationis
015d0f4d1b086da750be6f70985f10a3,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
4374a75dbf56f7daef4bd4038423d872,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales,NA,NA,NA
39e7a83c962034e93c2d7291b3fa81f5,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__mitochondria,NA,NA
2c65ed54f75f44930e6e6b3f7c4a103f,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae, g__Succiniclasticum, s__
e4f0a7e9510ed2a218664225f30740b4,k__Bacteria, p__Fusobacteria, c__Fusobacteriia, o__Fusobacteriales, f__Fusobacteriaceae, g__Fusobacterium, s__
7a0bfa2624a398358d28f688d6ab4e72,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae, g__Amaricoccus, s__
0fe4da12545cdacf0d1a6058a3e44d50,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae,NA,NA
7fcaff54607a28335d929b2b597b4cfd,k__Bacteria, p__Acidobacteria, c__S035, o__, f__, g__, s__
84dceada3201c82b2d4935df1178430b,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae,NA,NA
3836d24dc0bda6abc1e68324e5fb8d56,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micrococcaceae, g__Rothia, s__mucilaginosa
85d061deb8ca9234c466051c68d47930,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
7a62dd668b107774a8086a0df7553b1b,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
e6e9713f5183129a0f4a98d348dcfcdd,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Brucellaceae,NA,NA
fa3efb8ee5d6570f138e5c49a7b57bdc,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__[Weeksellaceae], g__Chryseobacterium, s__
85e1af9cc259458c9015848750d65678,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Alteromonadales, f__Shewanellaceae, g__Shewanella, s__
f275fb8f9cbc03fba72d2250b061c026,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium, s__
9a00413950be06d051bab7fd753c5931,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae,NA,NA
88b72dd174078a9634b88997d7727ec7,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Legionellales, f__Coxiellaceae, g__, s__
d3f0b0bce477419a849bcc4405807049,k__Bacteria, p__Actinobacteria, c__Acidimicrobiia, o__Acidimicrobiales, f__EB1017, g__, s__
