	ec1249	ec1257	ec1262	ec1265	ec1298	ec1301	ec1309	ec1314	ec1317	ec1330	ec1346	ec1349	ec1356	ec1358	ec1359	ec1361	ec1362	ec1368	ec1375	ec1377	ec1378	ec1380	ec1390	ec1391	ec1392	ec1394	ec1396	ec1400	ec1406	ec1408	ec1409	ec1411	ec1420	ec1422	ec1424	ec1425	ec1427	ec1435	ec1437	ec1438	eti101	eti102	eti105	eti107	eti109	eti111	eti113	eti114	eti116	eti117	eti118	eti121	eti123	eti125	eti133	eti134	eti135
ec1380	0.1903768247264562	0.114606417232171	0.4299781590994486	0.1929623935175617	0.4117971620934298	0.3107210329198914	0.3435144318208198	0.06829082426925645	0.3525246006606311	0.2730471305321025	0.08184529049184883	0.09822361390687452	0.2756765174797871	0.07185585140617493	0.0575701605194204	0.04052917602775759	0.1022102994263105	0.2931152616032509	0.0538859995248682	0.2478554131184292	0.07197610810717631	0	0.05662476768434067	0.05588081235981522	0.09196195557351819	0.1211315469467168	0.0532337214055236	0.1018668097664695	0.0485448007383592	0.06609222720807899	0.06119126746696106	0.04388147731192588	0.05981058525571135	0.04797098762388849	0.0512343029328392	0.06053522479774653	0.3252181731262057	0.3818990003861819	0.2519977347666134	0.3736180230612691	0.04880025530489257	0.1102194326358308	0.3029863266680286	0.1285751891968049	0.0777261973853314	0.06935539890594274	0.09856164999656901	0.06281819541647665	0.07262532200463415	0.07052735623838016	0.08351866818308304	0.3928684295339709	0.05641728815572602	0.06265137564172493	0.1041298468615268	0.130521062722555	0.05945854353674149
ec1390	0.2214499529530141	0.1295033310432104	0.45594950609962	0.2168402087388588	0.4406500282381884	0.3379355532917512	0.3669415557724867	0.06383349194307654	0.3869873236006217	0.2897371498030158	0.1121083277467011	0.1225003840858423	0.2827064222015935	0.05948059939218394	0.0346160924019042	0.04999130974093154	0.1317392075611843	0.3221248690202252	0.03346489815400318	0.2883110476219419	0.05260158797395348	0.05662476768434067	0	0.02418892702117289	0.09780616262694899	0.1006475025710485	0.03284576787968814	0.122039469371684	0.08029017163744785	0.03629454384744136	0.06852621371118776	0.07410458066272997	0.02658937234237697	0.03049810172932102	0.05807586591887503	0.066964301375825	0.3662863882400332	0.4051749195947895	0.2753766412569292	0.3763924590852254	0.04437606523297669	0.1092338735549611	0.3414398145578704	0.1086479402860594	0.0872891486457021	0.09228819004660069	0.1112217844827335	0.03583036529207181	0.07259698691727971	0.05100656888743742	0.1105207305171408	0.3961562405478537	0.03425668559256977	0.02465761630235678	0.1287479926780047	0.1523690121416334	0.07348540507515319
ec1391	0.2153510020040057	0.1287438136827698	0.4554571824361512	0.2153904736762837	0.4381742107243198	0.3352846923527948	0.3617585847247453	0.0649575039424756	0.3848401871359846	0.28981637497756	0.111812881017877	0.125252753516491	0.2847054661357201	0.06250159039056784	0.03321673484121029	0.04771451107682756	0.1299218345366869	0.3202246868837273	0.04258030851256911	0.2831487693822562	0.04455699678147798	0.05588081235981522	0.02418892702117289	0	0.09676513463038068	0.109276904554916	0.0251884179610052	0.1247398917097133	0.07976307293758612	0.03566546336849625	0.06188395480497159	0.06775764885923669	0.02859432021729776	0.02529112788965168	0.05298238433857398	0.06875255205576318	0.3629606679709514	0.4005844988695949	0.2754671140109859	0.3768735523547205	0.04305919018518808	0.1097074876900181	0.3331045327270602	0.1180338039582782	0.08900580968158381	0.08956034232044302	0.1088257987693083	0.03299449787450823	0.07350828390488102	0.06050262924230998	0.1129839618308803	0.3953963423978104	0.04346676816403448	0.01920124392580516	0.1287377409707983	0.1473800635068135	0.06847692961532316
ec1392	0.181212774037433	0.07132471407398068	0.4003973408515386	0.1293617054202323	0.3615490605970333	0.2791118728775422	0.2866383020708579	0.08267291820081199	0.3220129893383572	0.260027394685983	0.1420293917313596	0.1341139418238528	0.255557774880792	0.06008178109286794	0.1071216759287306	0.07960419009099293	0.07163056853902475	0.2400839236965843	0.08650449734187035	0.1970090975937616	0.1245891096850478	0.09196195557351819	0.09780616262694899	0.09676513463038068	0	0.0625796643965305	0.09945501067401712	0.1076567618944865	0.05546633482613122	0.1146541206735045	0.1308463708467692	0.1069503236647843	0.1050040999422827	0.09537771100800818	0.06106814757822638	0.05671837360683346	0.3034313905515066	0.3705862231457466	0.2752919044990132	0.3611920416986926	0.08366020021119505	0.0537808164848626	0.2499044765928344	0.06974538445184726	0.07705766194604782	0.06783732275201419	0.07725779775941027	0.1038556325903006	0.07982968021987259	0.0613776080006489	0.1071242137842651	0.3749382508896207	0.0864128521980112	0.1038715924802044	0.06611514751638325	0.07376277429636503	0.06320788026112881
ec1394	0.2267881118280755	0.1148623431738547	0.4451529073903986	0.1763544133335929	0.3997242287410451	0.3242775776080788	0.3061433123704398	0.1129221531292364	0.3692268184514425	0.3083738648851376	0.1752348858494195	0.1676736996217545	0.2974731380156272	0.0810678624841195	0.118791250200178	0.1058051855373886	0.1054502207345614	0.2851194724081084	0.09647042237298117	0.2188614509069898	0.1350682081587069	0.1211315469467168	0.1006475025710485	0.109276904554916	0.0625796643965305	0	0.1197995967119082	0.1395702451141301	0.08415290086755531	0.1260243753118267	0.1550107507503725	0.1427761246319749	0.1051719183124212	0.1130392380039204	0.08198850531610523	0.0868009903781405	0.356552828205307	0.4191855217975557	0.3074892433103761	0.3949610419991733	0.09216620015464495	0.08058540814981446	0.2888543461143155	0.01255042417612757	0.1065534933246968	0.0979412202478091	0.1233391979276085	0.1128015817751586	0.1104185247797498	0.06125999943689542	0.1402635387329368	0.4127061198772531	0.0951437755510916	0.1049386929117724	0.0896012516028455	0.1246615212082272	0.09006475396295013
ec1396	0.2285754242164733	0.135691341280451	0.4591083894371881	0.21759762176994	0.442313742529491	0.3404150060208158	0.3678032627614803	0.06916635147449506	0.3884279563750898	0.294753602452587	0.1120203903763391	0.1272173038051178	0.2912498247070582	0.06938829629735478	0.02343728479068002	0.04453126463874102	0.1338807306551204	0.3259592098119813	0.04697827124323003	0.2884524169651131	0.02826258941467839	0.0532337214055236	0.03284576787968814	0.0251884179610052	0.09945501067401712	0.1197995967119082	0	0.129735565679126	0.08055462543133424	0.03579512884456696	0.05035208823854735	0.06651507465775063	0.01678134709611449	0.02235152334268293	0.0562838431566691	0.0722095364017805	0.3644797474874824	0.4037971379369389	0.2780796916767064	0.3823219544555178	0.04364187540396582	0.1175938780739547	0.3398724087739694	0.1280204779705288	0.09422531846367802	0.09546996851551137	0.1169924006154468	0.02932946273217741	0.08312101002154147	0.06839577290399439	0.1149373271854067	0.4018939700629116	0.04945418106442893	0.02325039759548763	0.1336357492741821	0.1537395242934797	0.07154210898945453
ec1400	0.1169945958413884	0.08787249529265484	0.3765311898118118	0.1422607079243817	0.3740772461807228	0.2366324344348543	0.2708044567413364	0.09001918575976395	0.335620787643725	0.2408575584606715	0.1136372852164904	0.07695913381579812	0.2148719047296305	0.08257836622587365	0.1306381586300675	0.1112325866062992	0.09925621944641982	0.2372708313325825	0.1064572087634689	0.221376778281986	0.1521796756425206	0.1018668097664695	0.122039469371684	0.1247398917097133	0.1076567618944865	0.1395702451141301	0.129735565679126	0	0.08656137757344978	0.1362007152515635	0.1192763942871461	0.09644165048488559	0.1368633202047607	0.1242555666512936	0.09744234634368837	0.1052522372925262	0.318680240763706	0.3536214784077644	0.2253926781102183	0.3182111803530006	0.1101254416978049	0.1203667832874458	0.2760005615088925	0.1484095260649474	0.08452773857021519	0.07888101120219254	0.09603065907149511	0.1289657543205561	0.09457299350727492	0.09987264004616908	0.07876135506682244	0.3374913866205882	0.1079431568620054	0.1323343020749054	0.1030446994204171	0.1161541943268415	0.1131881450113026
ec1406	0.1763296553418242	0.08294092026626025	0.4050290473579016	0.1525403592345401	0.3791868147246463	0.2791570208863137	0.3053471538308314	0.06891758097195348	0.3256810330692299	0.2616753244293828	0.1080080809994245	0.09507573273972589	0.2657280469964319	0.05446267960545568	0.08562027694335669	0.0597288603236197	0.07197662539167951	0.2563499499342545	0.07094379862115786	0.220627166224223	0.1020316394152516	0.0485448007383592	0.08029017163744785	0.07976307293758612	0.05546633482613122	0.08415290086755531	0.08055462543133424	0.08656137757344978	0	0.09248660410904025	0.08964149544630579	0.0672746947797245	0.083778806594291	0.07086395068009825	0.03558629109263955	0.0405290897523443	0.3084130443591517	0.3679388267361245	0.2390666444251306	0.3643552216495448	0.06153312371658008	0.07683712841713572	0.2768454214808516	0.09251822230561958	0.05843775777498682	0.03930021935903738	0.08492939842322395	0.07969201764555883	0.06403016499024516	0.04989290991722874	0.07155354329841758	0.3840123338816927	0.0727185701757532	0.08644674917194312	0.06957099667635566	0.09837682463849878	0.0511370311994008
ec1408	0.2315891334710203	0.1414224907745769	0.4658497617058539	0.2289509074599021	0.4542222818585031	0.3485530549352372	0.37360913963708	0.07092252097265468	0.4003882856690396	0.3067842333885193	0.1237466336520588	0.1343639193956059	0.2939135970634106	0.07623472847399192	0.02689470276496807	0.06184533695588768	0.1436881850048475	0.3311527953997615	0.06191909078759858	0.2925477380905188	0.04508564575874056	0.06609222720807899	0.03629454384744136	0.03566546336849625	0.1146541206735045	0.1260243753118267	0.03579512884456696	0.1362007152515635	0.09248660410904025	0	0.07036625401705368	0.07960866984813546	0.04039279416686487	0.04079805970188297	0.07255019293263151	0.08309011169201602	0.3804587595086139	0.4151730065261067	0.2872835141242165	0.3844879157082344	0.05453451271975567	0.1194570129259388	0.3467491683801067	0.136016080801517	0.09889365895952443	0.1034629894422734	0.1251637471505732	0.04637225449848833	0.08589680140011322	0.07667267755552171	0.1253085468690715	0.4027449796184717	0.06357183777678438	0.03774711013970463	0.1438447262840594	0.1667988105655944	0.08457678642072181
ec1409	0.2124867434733858	0.1433744687628502	0.4534088232710682	0.2103206251432962	0.4356737499406282	0.3217080807895064	0.353510807220784	0.09038226233473191	0.386878985638967	0.2934428705243989	0.1032292627200928	0.1087467333458106	0.2908846768179801	0.1020413504215918	0.06155280533509282	0.0710405834910719	0.1302541920300911	0.3151656592799296	0.07992034873955869	0.2819981193163628	0.07279073907688924	0.06119126746696106	0.06852621371118776	0.06188395480497159	0.1308463708467692	0.1550107507503725	0.05035208823854735	0.1192763942871461	0.08964149544630579	0.07036625401705368	0	0.06036690978507402	0.0605671683244825	0.05560830095003892	0.0848511173582816	0.09918209510388647	0.3470150412740794	0.4005955502079828	0.2696456050476477	0.3886633281231732	0.07589441586022987	0.1423048561951292	0.3341564631049413	0.1628684894165824	0.1024098521717236	0.09807073605563951	0.1246683686134056	0.0602967993413026	0.102784267958034	0.1041196350173618	0.1093416303079989	0.4077745873444259	0.08509104390802628	0.06501391407783197	0.1335676290942345	0.148459488067318	0.09166095507096966
ec1411	0.1810883978037067	0.1268849778355182	0.4254638681257622	0.1790997170018246	0.3975223762372865	0.3050925824289615	0.3192010974346084	0.08324537449974023	0.3578880545935988	0.2730613355832687	0.07950143002716603	0.08287383746570211	0.2758256622991314	0.08561934191705782	0.07505521479118994	0.06593119520946372	0.1071499279789139	0.2778877802327151	0.06996113102099261	0.2336054815743704	0.08981648769646226	0.04388147731192588	0.07410458066272997	0.06775764885923669	0.1069503236647843	0.1427761246319749	0.06651507465775063	0.09644165048488559	0.0672746947797245	0.07960866984813546	0.06036690978507402	0	0.07315695029657153	0.0613765028155847	0.06864167834634093	0.08396678684387977	0.331524577440823	0.3779259714722607	0.2423799720310424	0.373897431356703	0.06268183874493076	0.1285411587741007	0.2950215419057265	0.1527107004310507	0.08329306016589422	0.07635653774292632	0.1089608825552787	0.06462976644150085	0.08419853558741711	0.09418399131816119	0.0857277706095271	0.3923057423212726	0.07362122554613834	0.07726336667507658	0.1072488965884468	0.1284433098166019	0.07589746011865967
ec1420	0.231453131913924	0.1369127513621545	0.4633166744801512	0.2232638495705992	0.4462699799738044	0.3442822992980287	0.3735165037659057	0.07940232844692033	0.3924612131487862	0.3021104686034657	0.1158973056787066	0.1317780475007101	0.2956819500054786	0.06930059948459506	0.02910264056123231	0.04918424936507616	0.1373339706761789	0.3286183298290382	0.04095060607922811	0.2945549904740332	0.03443382806981091	0.05981058525571135	0.02658937234237697	0.02859432021729776	0.1050040999422827	0.1051719183124212	0.01678134709611449	0.1368633202047607	0.083778806594291	0.04039279416686487	0.0605671683244825	0.07315695029657153	0	0.02343159626027347	0.05918503976011099	0.07334426912165024	0.3699058443705536	0.4151990051129635	0.2867917067217285	0.3900023040181564	0.03929010993815008	0.1158462307600554	0.3451054576006811	0.1134833808002392	0.09570653173938182	0.0985373985354932	0.1205024790388984	0.02440308330097306	0.08312053631410445	0.06036361604774554	0.1172008528750155	0.4094165315364691	0.04286292385146882	0.01828550520545594	0.1361709626266707	0.1589080911284267	0.07445917318237982
ec1422	0.2151296682305735	0.1284254337310732	0.4540984952683617	0.213328343469606	0.4369407903666336	0.3353028242249898	0.3643351616460131	0.06668721498726045	0.3819759859896617	0.2921589940376416	0.1045774130173937	0.1217884029480555	0.2871209097725091	0.06154361091668847	0.02646662335136217	0.04019446771440988	0.1296307026145067	0.3174547473541476	0.04362830548808838	0.283169001789461	0.03984481457975638	0.04797098762388849	0.03049810172932102	0.02529112788965168	0.09537771100800818	0.1130392380039204	0.02235152334268293	0.1242555666512936	0.07086395068009825	0.04079805970188297	0.05560830095003892	0.0613765028155847	0.02343159626027347	0	0.04883055438835301	0.06283425008288475	0.3626640716141593	0.404687543432075	0.2750742591100673	0.3862501630220104	0.03677314224558098	0.1124307832469458	0.3326972629276041	0.1211458098544483	0.08775527064609577	0.08581457591899906	0.1062374365422392	0.02611548363106652	0.07416371284494247	0.06657168924272144	0.1051902281859526	0.4054251110819708	0.04492707454310496	0.0299753222893283	0.1259653373189763	0.1514670757328775	0.06510175939325623
ec1424	0.1881951681930093	0.09374628099225751	0.4223643647560475	0.1734302792079131	0.3982249236574247	0.2928384082440483	0.3239811954235776	0.0576418069276668	0.3458568292397101	0.2693110454701418	0.108251506051587	0.1010064155072588	0.2698333560802285	0.04688198709687646	0.06111176994589244	0.03918230613749155	0.08998150333474293	0.2776745524307852	0.04864898330668694	0.2429383327506993	0.07921961296809867	0.0512343029328392	0.05807586591887503	0.05298238433857398	0.06106814757822638	0.08198850531610523	0.0562838431566691	0.09744234634368837	0.03558629109263955	0.07255019293263151	0.0848511173582816	0.06864167834634093	0.05918503976011099	0.04883055438835301	0	0.04053012700345656	0.3309387856168794	0.3788317308483268	0.2571927900508489	0.3702449165127854	0.03789315080776165	0.07725505621476657	0.2956766286400198	0.09094530787495816	0.0651973314969707	0.05165495779387329	0.08662617286532957	0.05684685500601619	0.05961497131819148	0.04459789652411365	0.08082247486876941	0.3892295174634118	0.04933286988006635	0.05739855087505228	0.09045973838667026	0.1146321761733152	0.04383412780538923
ec1425	0.1940524019938763	0.09949006922134612	0.4207698768125119	0.1714150937931933	0.3966121563313046	0.3073418868726726	0.3228533479101036	0.06231034769924063	0.3510392569307141	0.2850346895058622	0.1133997614386478	0.1148582821838552	0.2775735738629279	0.05408414798633217	0.07437442397876023	0.04363544263011517	0.1023943274480145	0.2795641189166676	0.05891987850433822	0.2419832900782684	0.09231836963240143	0.06053522479774653	0.066964301375825	0.06875255205576318	0.05671837360683346	0.0868009903781405	0.0722095364017805	0.1052522372925262	0.0405290897523443	0.08309011169201602	0.09918209510388647	0.08396678684387977	0.07334426912165024	0.06283425008288475	0.04053012700345656	0	0.3321980239403861	0.3971113905154636	0.2671892537117977	0.3764680860888827	0.0521330184880817	0.08035315297465033	0.2914142138325914	0.09493776537286157	0.06911017357022853	0.06482347617232817	0.0882094111763887	0.0728832752575882	0.05935524961078785	0.05275773453922236	0.08439670118096043	0.3952505846543919	0.06015227369514299	0.07574909261254546	0.09006352234815658	0.1174497131065946	0.0497632654793945
ec1427	0.2725279479927761	0.3089994158500277	0.2297608022478259	0.2914083868000751	0.4033919507361368	0.2722305935590574	0.3104640597998659	0.3362855220082615	0.1286657937995437	0.1830227954338902	0.2960163465776127	0.3075469668594647	0.3235366802100424	0.3172837782179758	0.3768803443951479	0.3451587023947859	0.2675482270376913	0.3245309869181141	0.3531375142968897	0.2858339757043408	0.3862498545057679	0.3252181731262057	0.3662863882400332	0.3629606679709514	0.3034313905515066	0.356552828205307	0.3644797474874824	0.318680240763706	0.3084130443591517	0.3804587595086139	0.3470150412740794	0.331524577440823	0.3699058443705536	0.3626640716141593	0.3309387856168794	0.3321980239403861	0	0.2036246634890666	0.180375268468898	0.3244626482561688	0.3538002316500232	0.3271843401744131	0.3320535000619473	0.3633225722411023	0.3209269321515189	0.3182344784002927	0.3088906557492877	0.369935490227462	0.3371111155927238	0.3425333892787992	0.3068668499113223	0.3389545800976537	0.3522155153083852	0.3693973292728733	0.3216987211836725	0.2742029656462597	0.3339524772261147
ec1435	0.3203353720020035	0.3549430403052416	0.2490774689640287	0.3526440214260242	0.4649445839459769	0.3207108062294164	0.3789752853404723	0.3747935493174399	0.20412727090848	0.1240480045533193	0.3540507624611417	0.3617898161995318	0.3534794437253888	0.3643028872665942	0.4088652495579445	0.3996369042884592	0.3379845772417081	0.3957382735515823	0.3885992838570106	0.373895018817935	0.4245408291875001	0.3818990003861819	0.4051749195947895	0.4005844988695949	0.3705862231457466	0.4191855217975557	0.4037971379369389	0.3536214784077644	0.3679388267361245	0.4151730065261067	0.4005955502079828	0.3779259714722607	0.4151990051129635	0.404687543432075	0.3788317308483268	0.3971113905154636	0.2036246634890666	0	0.2418479112599094	0.3172702031293988	0.4063237012097184	0.3779766681158717	0.4118328003025615	0.4257820225163214	0.368460818726298	0.367649930397615	0.3470839972619728	0.4134858549807254	0.3822595577700832	0.386817260300577	0.346995844963078	0.3295378961571406	0.389440103387256	0.4066823729262464	0.3901372850052239	0.3540174167126156	0.4026656369026302
ec1437	0.2129909744130226	0.272663464270744	0.2720451133625665	0.2709253568406181	0.3187194284140142	0.2409899301904415	0.2550843071781068	0.2476455028919038	0.2019504426513917	0.1399531934811878	0.2157920998807159	0.2120736112754985	0.2701134520040838	0.2374559121345624	0.283642189099261	0.2691084516208789	0.2390866373566104	0.2462795252023878	0.2594376786323622	0.2632465889123469	0.2999533304243819	0.2519977347666134	0.2753766412569292	0.2754671140109859	0.2752919044990132	0.3074892433103761	0.2780796916767064	0.2253926781102183	0.2390666444251306	0.2872835141242165	0.2696456050476477	0.2423799720310424	0.2867917067217285	0.2750742591100673	0.2571927900508489	0.2671892537117977	0.180375268468898	0.2418479112599094	0	0.3191208824268479	0.2740430311983491	0.2937781093270633	0.3231400879825782	0.3155527063644715	0.2345564216893629	0.2427712126968936	0.2577253126595676	0.2786577897096187	0.2515668655320765	0.2580730871157644	0.2314842408396506	0.3381068965899089	0.2599331107402926	0.2837605278851312	0.266384117233896	0.2697949038938335	0.2713289235343883
ec1438	0.3108866313740821	0.3370967872789798	0.3222987869260109	0.3661469661294786	0.4843372912588248	0.2310967160085954	0.3641511004837984	0.3479741558754638	0.3399127258692883	0.3138236003889574	0.3593401408549626	0.3489718759707445	0.1942073179870758	0.335713436285678	0.3882430548555446	0.3792659307733541	0.3547648811763144	0.3972000950656776	0.3653936574432049	0.4086424225478609	0.4021822766945831	0.3736180230612691	0.3763924590852254	0.3768735523547205	0.3611920416986926	0.3949610419991733	0.3823219544555178	0.3182111803530006	0.3643552216495448	0.3844879157082344	0.3886633281231732	0.373897431356703	0.3900023040181564	0.3862501630220104	0.3702449165127854	0.3764680860888827	0.3244626482561688	0.3172702031293988	0.3191208824268479	0	0.3742700903975039	0.3683118406633335	0.4178172462347252	0.4014511329513278	0.3465371226456155	0.3560196633390115	0.3425492407234158	0.3925222858564252	0.357627808043764	0.3599369459698023	0.3598799468511654	0.02044055557420628	0.3643455990948692	0.3838392541640188	0.3715580562746219	0.3649756269877876	0.383045752806338
eti101	0.2080373697973222	0.1038503238419173	0.4381087413968395	0.197225110308808	0.4256403559599601	0.3168299422303817	0.3408529244748482	0.06116035488085516	0.369858935048447	0.2936143025500912	0.1021387727163469	0.1103697260083361	0.2756595747689788	0.05002461894802722	0.04678438803269761	0.03882810792100003	0.1124214303820606	0.2979534314010451	0.0429925578869007	0.2661171776395638	0.06171113961586658	0.04880025530489257	0.04437606523297669	0.04305919018518808	0.08366020021119505	0.09216620015464495	0.04364187540396582	0.1101254416978049	0.06153312371658008	0.05453451271975567	0.07589441586022987	0.06268183874493076	0.03929010993815008	0.03677314224558098	0.03789315080776165	0.0521330184880817	0.3538002316500232	0.4063237012097184	0.2740430311983491	0.3742700903975039	0	0.08262734945064555	0.3213010391206456	0.1015430889668646	0.08034341158747917	0.07426816384464344	0.1079504398181908	0.0387944484503236	0.07103566332611885	0.05103373766946325	0.1001335302101473	0.3920767076798746	0.04415987506311728	0.0466307345111455	0.1121135602634897	0.138340242662796	0.05367284116983499
eti102	0.1970543564909574	0.05992468889487391	0.3974812830929315	0.1510079947033462	0.3874838069092968	0.2759070931020198	0.2984130880876115	0.09716620033065772	0.3331696182334453	0.2791385862030116	0.1594825120953275	0.1443408172560468	0.2548785506544204	0.07215556807590474	0.1205254863696855	0.09719273524776062	0.06235220973366418	0.2556266261023704	0.1058580521197831	0.2146792102547498	0.1392144617397197	0.1102194326358308	0.1092338735549611	0.1097074876900181	0.0537808164848626	0.08058540814981446	0.1175938780739547	0.1203667832874458	0.07683712841713572	0.1194570129259388	0.1423048561951292	0.1285411587741007	0.1158462307600554	0.1124307832469458	0.07725505621476657	0.08035315297465033	0.3271843401744131	0.3779766681158717	0.2937781093270633	0.3683118406633335	0.08262734945064555	0	0.2669229476977147	0.087573356770193	0.08897103902895258	0.0817321023159721	0.09708969110261292	0.1140935773562392	0.09200899707985409	0.06966159934984074	0.1220336391412591	0.3803570288695922	0.1051554395396134	0.1139717055815757	0.09281486329169579	0.1002775169740932	0.09675845211951228
eti105	0.2425526382676353	0.2646203188453576	0.4112553273210348	0.202447070575212	0.3649395971493641	0.2983884518662491	0.2554661801197454	0.3091077505999907	0.350656133137288	0.3211342418977799	0.2898070076888231	0.2851511210290567	0.3095674018067848	0.2936862463826687	0.346207835117656	0.3138243460673607	0.2573414685732963	0.2574762302468716	0.3225842057344436	0.2045361974766453	0.3596468681057763	0.3029863266680286	0.3414398145578704	0.3331045327270602	0.2499044765928344	0.2888543461143155	0.3398724087739694	0.2760005615088925	0.2768454214808516	0.3467491683801067	0.3341564631049413	0.2950215419057265	0.3451054576006811	0.3326972629276041	0.2956766286400198	0.2914142138325914	0.3320535000619473	0.4118328003025615	0.3231400879825782	0.4178172462347252	0.3213010391206456	0.2669229476977147	0	0.2958886900808401	0.2778626046508038	0.2719124057399278	0.2758233922372456	0.3326831745395862	0.2902462994125291	0.3017354604586283	0.2754441872759719	0.4256128949653769	0.3227998876883152	0.3400819499245808	0.2403953724772494	0.2323741080770854	0.2821105323491837
eti107	0.2346205174397845	0.1219517891452038	0.4545233370606701	0.1841258504258222	0.406922023622152	0.3327532152529852	0.3158556873907912	0.1227355473462718	0.3757864960047526	0.3155198628791412	0.1842861450924097	0.1758840965242166	0.3039080141637605	0.0900239994452859	0.128483249406471	0.112424884436202	0.1119744233562391	0.2939353771327519	0.1012728300777071	0.2269697483273554	0.1435987632859498	0.1285751891968049	0.1086479402860594	0.1180338039582782	0.06974538445184726	0.01255042417612757	0.1280204779705288	0.1484095260649474	0.09251822230561958	0.136016080801517	0.1628684894165824	0.1527107004310507	0.1134833808002392	0.1211458098544483	0.09094530787495816	0.09493776537286157	0.3633225722411023	0.4257820225163214	0.3155527063644715	0.4014511329513278	0.1015430889668646	0.087573356770193	0.2958886900808401	0	0.1162989197544374	0.1067322389979071	0.1308078118943755	0.1214381052920277	0.118264129817374	0.07000568263754743	0.1489145918651719	0.4186447703640095	0.0996128952764385	0.1145152087669268	0.09736292233826931	0.1313756756213381	0.09843160600425108
eti109	0.1715974950211946	0.08336327871419838	0.4045560951943913	0.1635429846312104	0.3807700872683954	0.2806999801624526	0.3057021024859501	0.06219160749306973	0.3408445657842759	0.2581575171373251	0.1167617335783256	0.0964692869101304	0.251423881562178	0.03682411994866976	0.097444432371355	0.07613961432838434	0.1023375920279618	0.2601845929419319	0.0755564699872435	0.2346629946550809	0.1165193504019246	0.0777261973853314	0.0872891486457021	0.08900580968158381	0.07705766194604782	0.1065534933246968	0.09422531846367802	0.08452773857021519	0.05843775777498682	0.09889365895952443	0.1024098521717236	0.08329306016589422	0.09570653173938182	0.08775527064609577	0.0651973314969707	0.06911017357022853	0.3209269321515189	0.368460818726298	0.2345564216893629	0.3465371226456155	0.08034341158747917	0.08897103902895258	0.2778626046508038	0.1162989197544374	0	0.06143781254958903	0.07082942597447076	0.08255130823013833	0.05462957751544741	0.0677522641869594	0.08395958297523587	0.3643082067329597	0.0746951112265913	0.09546240210243621	0.09090316131865886	0.108419612331472	0.07793871201160382
eti111	0.1697762907204778	0.08497207673279789	0.4084752390126311	0.1585468843973177	0.3844388028800844	0.2783394804222697	0.3084072677832277	0.08023150864655354	0.3341278516456039	0.2562433947228999	0.1138713377596463	0.1036005379827428	0.2566892617617143	0.05829945586564472	0.09786509150898759	0.07209959348605342	0.07712678010004514	0.2644233969273382	0.08397596421041029	0.2282204205671647	0.1182336418353775	0.06935539890594274	0.09228819004660069	0.08956034232044302	0.06783732275201419	0.0979412202478091	0.09546996851551137	0.07888101120219254	0.03930021935903738	0.1034629894422734	0.09807073605563951	0.07635653774292632	0.0985373985354932	0.08581457591899906	0.05165495779387329	0.06482347617232817	0.3182344784002927	0.367649930397615	0.2427712126968936	0.3560196633390115	0.07426816384464344	0.0817321023159721	0.2719124057399278	0.1067322389979071	0.06143781254958903	0	0.07130554704612024	0.09284437415846271	0.06735454051379131	0.0580105510873456	0.07338379622600194	0.3709932954348888	0.0827286514013828	0.0988825156764199	0.06591235917183451	0.0988206852269258	0.06810210805658211
eti113	0.1597449460706842	0.08156020102292338	0.3931671220315329	0.1673976542414921	0.3800584424688994	0.2782673335547706	0.3069402035362525	0.08012361994227646	0.3292511265869899	0.2315785718520435	0.1359760376769031	0.1248185937852772	0.2325701388343588	0.06726836706660783	0.1162893718861631	0.09386218825277445	0.1005753633403411	0.2688736724799477	0.09338372937290502	0.2384079393772402	0.1402792697608318	0.09856164999656901	0.1112217844827335	0.1088257987693083	0.07725779775941027	0.1233391979276085	0.1169924006154468	0.09603065907149511	0.08492939842322395	0.1251637471505732	0.1246683686134056	0.1089608825552787	0.1205024790388984	0.1062374365422392	0.08662617286532957	0.0882094111763887	0.3088906557492877	0.3470839972619728	0.2577253126595676	0.3425492407234158	0.1079504398181908	0.09708969110261292	0.2758233922372456	0.1308078118943755	0.07082942597447076	0.07130554704612024	0	0.1186243264333238	0.07180388827279996	0.09343361794510645	0.09846958672384477	0.3524784094620387	0.0903538532913802	0.1143435582142232	0.1024757878751502	0.0957021463137931	0.09910129313731407
eti114	0.2251836333084231	0.1353654687269348	0.4594944401335811	0.2132924929957603	0.4345722784456462	0.3366189567187688	0.359385569632498	0.08103485768260818	0.3916076032780572	0.3047007408167068	0.1188686299631755	0.1247809326059599	0.2977598886126103	0.06656223680252095	0.03708866783603892	0.04985141637063487	0.1364755840882526	0.3140445016100328	0.04935640535552281	0.2832029118282833	0.04848642094318158	0.06281819541647665	0.03583036529207181	0.03299449787450823	0.1038556325903006	0.1128015817751586	0.02932946273217741	0.1289657543205561	0.07969201764555883	0.04637225449848833	0.0602967993413026	0.06462976644150085	0.02440308330097306	0.02611548363106652	0.05684685500601619	0.0728832752575882	0.369935490227462	0.4134858549807254	0.2786577897096187	0.3925222858564252	0.0387944484503236	0.1140935773562392	0.3326831745395862	0.1214381052920277	0.08255130823013833	0.09284437415846271	0.1186243264333238	0	0.08157872455639152	0.0704104845358911	0.1140205705417546	0.4089922516262601	0.0531191227174651	0.03310222935711034	0.1325699804102755	0.1571300454527844	0.07202105087512208
