	ec1306	ec1322	ec1341	ec1350	ec1353	ec1354	ec1357	ec1367	ec1369	ec1382	ec1384	ec1386	ec1398	ec1401	ec1403	ec1404	ec1412	ec1417	ec1419	ec1430	ec1433	ec1441	ec1449	ec1450	ec1460	ec1468	ec1490	ec1492	ec1497	ec1498	ec1500	ec1505	ec1508	ec1514	ec1524	ec1526	ec1530	eti122	eti124	eti126	eti149	eti153	eti154	eti156	eti161	eti165	eti166	eti167
ec1505	0.494088300695579	0.2919657504650818	0.407941668391992	0.3894981184896245	0.5974994088020059	0.635070024854587	0.1652570263449554	0.3474348756324662	0.05811855559664884	0.4142957989034103	0.1913012131162908	0.4037841713772276	0.3328220653392988	0.6382826153529217	0.04786083096215929	0.3660901557624842	0.274346056966096	0.6292736613814901	0.09972450952382912	0.09268580639005741	0.5549827308599263	0.8632191288058729	0.8182294896784114	0.534911782042329	0.7311377416534534	0.2217290574706622	0.3654517103131583	0.2460427144379142	0.4946971748680467	0.7173114628313602	0.2647797692183942	0	0.5317866308784455	0.226479452759927	0.1884875000919699	0.3971019606854336	0.7527208435962491	0.3983404821124125	0.2688082353561003	0.2044103491570621	0.6973736941399975	0.5141965694906386	0.3024981736148331	0.6910317136355482	0.3293496770760087	0.5043898260705842	0.5788149277196813	0.4014988992492229
ec1508	0.5660412107864559	0.4648547377172984	0.5675389980225719	0.5265428473344174	0.5765720518114102	0.5335651477633626	0.522944980927771	0.4902834726409265	0.5265065330077071	0.4616260993062438	0.5550684110887167	0.5998183213718542	0.584580773577956	0.5503673804159455	0.5305996477837496	0.6106826667416345	0.4464181876718182	0.5766562987418462	0.5331958427751049	0.5253081916816241	0.524210920999542	0.7676059347773324	0.7154793734797804	0.7143472794029424	0.6083036882739042	0.5357926057288415	0.5386734675117547	0.5452213241855391	0.6778486917216876	0.5947073582721616	0.5560787626827919	0.5317866308784455	0	0.5366123084215159	0.5246229568561337	0.6464923762395346	0.6239695231985808	0.5121400117605573	0.5411628502642364	0.5565664716719111	0.5779052610265767	0.5708721582527584	0.4860664480858303	0.5956028955754177	0.5786963444143943	0.635705675610345	0.5945849221266818	0.6201084717857951
ec1514	0.5168448009707444	0.3130104156551706	0.4517747464755873	0.4366752373806901	0.6134363628228531	0.6491453360125626	0.1731803878748375	0.3394201341486205	0.2194559457981405	0.4116757289461115	0.2803059061541169	0.4305029368601014	0.3582384172206218	0.659320799714964	0.2259215519969288	0.4228136382776432	0.391499361270768	0.658424939282887	0.2576608747295202	0.1893907154850032	0.5595790616683763	0.8756492801800676	0.8395716579929395	0.5397791240914347	0.7290844733590789	0.1539462304340236	0.3249987342985323	0.1902284110910458	0.5710501848992792	0.7393249470780073	0.2202413705395778	0.226479452759927	0.5366123084215159	0	0.1507036970349078	0.4975429114071786	0.7676608148622672	0.3553806975964592	0.2690180290948239	0.3034792481811225	0.7262189566994204	0.4189585520934597	0.3583905628259476	0.7228004415592153	0.4035072720501319	0.473714687438904	0.6339804027541586	0.4332974919059326
ec1524	0.5035079767212217	0.2933211453259499	0.4383988227496564	0.4329943696875929	0.6172352862332231	0.6508816440954734	0.1728425652191822	0.337662249061281	0.1821143516692004	0.416250700768249	0.2805681837859965	0.4047739634728003	0.3374054772049392	0.6527865095208559	0.1888331921222197	0.4202111900560673	0.3727511027476957	0.6595087377325671	0.2351817676337674	0.1509094824893993	0.562050918179239	0.8759032962235688	0.8382966869166729	0.5398219881523141	0.7296175354120633	0.147958143106007	0.3121635407675203	0.1811647483995574	0.5612213882132501	0.7416115854931001	0.2169338906395517	0.1884875000919699	0.5246229568561337	0.1507036970349078	0	0.4848148767298775	0.7690086035397868	0.3573052217048864	0.2608964491958606	0.2807135418744008	0.7071454273065776	0.4789917429753053	0.3384664577310982	0.724494782617084	0.4033709146054906	0.467496659756613	0.6306114903097406	0.4163145606484385
ec1526	0.4338065305654228	0.5057614909904269	0.5043887950224339	0.5515789801140045	0.5235362874879633	0.5737566191074547	0.46836175944685	0.5496813761146476	0.4024487782201342	0.5834903862907007	0.4680910907224974	0.3509572998468318	0.288344190877573	0.5310024033488635	0.4032440361638216	0.2236711104632098	0.4967907262552011	0.5735804108520866	0.4168199430871218	0.4291511915381043	0.4290784644220385	0.8088573231308314	0.8201497194266137	0.4527928224954122	0.7222555480268454	0.4965360605474568	0.5579720532411593	0.5035778549324268	0.1988762101871434	0.6649478804687147	0.5143174277212029	0.3971019606854336	0.6464923762395346	0.4975429114071786	0.4848148767298775	0	0.7469718196657479	0.5741513750932459	0.502136979824635	0.4735261891563325	0.6027104997556193	0.6376351990149604	0.5019530199913066	0.6730353729363706	0.5199529359574733	0.6320328953875071	0.5095541818978515	0.3465131826702023
ec1530	0.6896909439234269	0.7367095983161224	0.7266405674547087	0.6821714048889215	0.6458591634132967	0.6079386201011723	0.7468092812598447	0.7225621221259226	0.7489490097149544	0.6925095176859055	0.7407524105190249	0.7320282828955761	0.7363551450425636	0.6562141317441165	0.7512924124152246	0.7082311401322943	0.7020686874066264	0.6279395097778423	0.7424609587371483	0.7633979736778832	0.6588346939551772	0.6589692585139378	0.6963788149080686	0.7885581503163153	0.560746094191973	0.756101554424891	0.7287894617196181	0.7422376650525585	0.7411818024055896	0.4624431764639904	0.7389182959584277	0.7527208435962491	0.6239695231985808	0.7676608148622672	0.7690086035397868	0.7469718196657479	0	0.7231240309100557	0.7368872148410108	0.7229854629282149	0.5550587878164517	0.7182726306488932	0.6961913016930091	0.5872137941681024	0.7197010238333859	0.7718438289853065	0.6754675767662796	0.7225117082690594
eti122	0.5361976657382312	0.3668005928260362	0.4801806327706414	0.3096384948664286	0.5588497935981235	0.5740229115081537	0.3213525146985326	0.3134012807291813	0.3771785554729114	0.3693089486568823	0.2937813467739041	0.5265739161157168	0.4692824353087461	0.6435412569151984	0.3885637590791748	0.4834126713911055	0.4415519975926973	0.580148142628217	0.3625175175595248	0.3654010705141987	0.5477534682778648	0.8491032076620439	0.8106491328889156	0.5860986687923002	0.6728173341914823	0.3052444290014575	0.3904559443962761	0.3209219295752167	0.6278512386488484	0.6835186361238982	0.3376691173577909	0.3983404821124125	0.5121400117605573	0.3553806975964592	0.3573052217048864	0.5741513750932459	0.7231240309100557	0	0.3615729774503837	0.4273106541400717	0.6708090985119554	0.3957648041685651	0.4208825746052221	0.6720881628981932	0.4335251958185126	0.5353428312834083	0.614043924930982	0.5259338856423188
eti124	0.5065510049508349	0.3174966227142306	0.4418319627075627	0.3854185176672812	0.5826795621683688	0.6162359090028525	0.1815324329411144	0.3040304046245317	0.2309645204000477	0.3740041492828453	0.2501073252983256	0.4309372154931063	0.3756774959281599	0.6639069756913597	0.2469497360229966	0.3723364818199294	0.3931165455491022	0.6320551089078904	0.264325587603677	0.2075896558412096	0.5380016370935581	0.8633590167105597	0.8228711733421389	0.5504573829750961	0.7037684660937721	0.2187267738429714	0.3753704063237236	0.2336136193444002	0.5639175647431613	0.7070388220883653	0.2556413848746839	0.2688082353561003	0.5411628502642364	0.2690180290948239	0.2608964491958606	0.502136979824635	0.7368872148410108	0.3615729774503837	0	0.3075023626441825	0.6904733153361273	0.4870679525181561	0.376853481136404	0.6990072868893303	0.3514047424269865	0.5103845502901411	0.6331635973009837	0.4691584017179075
eti126	0.5214900407980526	0.338645594708991	0.4616179513573813	0.4201449282083056	0.6011303219325793	0.6517056940900952	0.2554222533428365	0.390141795001861	0.1838379948871607	0.4512773448237588	0.2743452417892908	0.453017912983456	0.3869214186704278	0.666173830848787	0.200293950744791	0.4003620644405781	0.3612602891526948	0.6450654322515711	0.2216097794055006	0.2361813809565561	0.5730213213597865	0.8613772343415355	0.8176682887859382	0.602079911216638	0.7219110397136933	0.3054409152880493	0.4008711354608843	0.3186358484457522	0.5482943589425364	0.7230282935315892	0.3319320337394767	0.2044103491570621	0.5565664716719111	0.3034792481811225	0.2807135418744008	0.4735261891563325	0.7229854629282149	0.4273106541400717	0.3075023626441825	0	0.7171105808833197	0.5406517241574771	0.3556957715683603	0.7138272206651424	0.3829310872208654	0.5035400648497261	0.6144522345528377	0.4365325335472559
eti149	0.5879425306413325	0.6800086217998701	0.6792173803037324	0.6368755944706651	0.5159781984456684	0.518614683617437	0.70440446746429	0.6912075024093277	0.6987324466939451	0.6468410482665528	0.6946993729479313	0.6316333746807642	0.6298390870914277	0.5231684476790115	0.6976726994653644	0.5615461670750146	0.6356035199525629	0.5963600065708481	0.6863471378491782	0.711196654795709	0.5336510838807211	0.6992728389171809	0.6661469179094374	0.6818327874394208	0.6016252453982012	0.7108208947110582	0.6829985683965565	0.6997649268286105	0.6108548515077288	0.466746974127198	0.7088929352042908	0.6973736941399975	0.5779052610265767	0.7262189566994204	0.7071454273065776	0.6027104997556193	0.5550587878164517	0.6708090985119554	0.6904733153361273	0.7171105808833197	0	0.6753830585519278	0.6504843082156122	0.5789879552745787	0.6733263489106972	0.6931383156797501	0.5822670730859425	0.6186476470217701
eti153	0.5635730209388996	0.4983075592087046	0.5552282356085608	0.4113925450570624	0.6317498997822583	0.5889895044492413	0.4708262891704738	0.4353944463843717	0.5044243773026919	0.5303004791206201	0.4323103523908198	0.5947614733687197	0.5696544318307822	0.6606041616321908	0.5133773811623555	0.5715856203251189	0.5785975614514549	0.6167954541665411	0.4964306332077116	0.5032918629935658	0.6069427884829355	0.8377641407770148	0.7923497661157268	0.6515004625389993	0.6666020087086254	0.4141952084987741	0.4778458036648701	0.4286663024614387	0.6436205526767407	0.6631425899150893	0.4433957376944364	0.5141965694906386	0.5708721582527584	0.4189585520934597	0.4789917429753053	0.6376351990149604	0.7182726306488932	0.3957648041685651	0.4870679525181561	0.5406517241574771	0.6753830585519278	0	0.5153118553517663	0.6743976245779169	0.4687961631011182	0.55274995166385	0.6635660907195311	0.5792806918647428
eti154	0.5117462461420494	0.2599252202703919	0.4851462619108907	0.4543836592591829	0.5752658800789475	0.6175260247510261	0.3373762554596643	0.4372767042138571	0.2790427871300828	0.445323418336977	0.3538624235240887	0.50448473134467	0.4471149587491852	0.6079580667747426	0.2857648918427228	0.4229008994097652	0.3590273414896921	0.5538086494673735	0.3109468405375308	0.3188085428192851	0.5175292180733707	0.8296805541719189	0.786131990252967	0.6310622366533675	0.6767326532887218	0.3585107035600745	0.4380987252693329	0.3308949968999302	0.5714105361221822	0.6582401086875805	0.3631708855039328	0.3024981736148331	0.4860664480858303	0.3583905628259476	0.3384664577310982	0.5019530199913066	0.6961913016930091	0.4208825746052221	0.376853481136404	0.3556957715683603	0.6504843082156122	0.5153118553517663	0	0.6036011112232209	0.3954342655187152	0.520796394528946	0.5983346548505977	0.4795276363712042
eti156	0.661326585422397	0.6752103150596392	0.6796646854198826	0.6397680819707255	0.6215249115013141	0.5591283497479419	0.6970337548869545	0.6926726496195517	0.6918824272686221	0.6432089549778727	0.6929636002617836	0.6950238088786953	0.6920853106497658	0.6280288259054534	0.6907877404759651	0.6606614654013502	0.6295888397285693	0.5577633400302383	0.6756990651035925	0.703781043283032	0.5984704005593431	0.7263687594645	0.705246979926952	0.7486367852767699	0.5950401075128348	0.7104952881570399	0.6724517386114136	0.7024788136920129	0.6803477681849881	0.482634759707537	0.6898912715247908	0.6910317136355482	0.5956028955754177	0.7228004415592153	0.724494782617084	0.6730353729363706	0.5872137941681024	0.6720881628981932	0.6990072868893303	0.7138272206651424	0.5789879552745787	0.6743976245779169	0.6036011112232209	0	0.6699406982958941	0.7353623570050783	0.6184312816084506	0.6777355027448669
eti161	0.5470972089562326	0.4402079817661913	0.5174357356988175	0.4112418442130423	0.5867130628286971	0.6319821307397971	0.3437395517846826	0.4173684013964993	0.3179644621745655	0.4622220537143183	0.3414624485185634	0.5236660794635645	0.4936543201514724	0.666024888353728	0.3148263880382152	0.4232627603711103	0.4265963722750777	0.6112743323056653	0.3075293697059883	0.3517086273274988	0.5987340543612611	0.8345419983714003	0.780482303125422	0.6081710478877914	0.7051795739879912	0.3668610227455676	0.4583553747083505	0.3417842528176683	0.5709193765689575	0.6342256048165639	0.3694966749339175	0.3293496770760087	0.5786963444143943	0.4035072720501319	0.4033709146054906	0.5199529359574733	0.7197010238333859	0.4335251958185126	0.3514047424269865	0.3829310872208654	0.6733263489106972	0.4687961631011182	0.3954342655187152	0.6699406982958941	0	0.4825626116164156	0.6226860651982649	0.5053183867209624
eti165	0.6215855684219566	0.5270170768189357	0.5945091025591023	0.5601845355706888	0.6465975301738757	0.708700334004971	0.4836315945127836	0.5307767353627646	0.4962587931488647	0.5720496219765547	0.5269906553194955	0.5904558575764624	0.5572231400638689	0.7079580944212611	0.4998816261139487	0.5701990783275457	0.5703915197126896	0.7012437423878655	0.512359208399455	0.4876108363887561	0.66530399700439	0.8305524049787277	0.7332187758676753	0.6890441086171433	0.6905631289556153	0.4802687590346105	0.4625614352791847	0.459581894439207	0.6539380162024343	0.7291602127197697	0.4783900662395024	0.5043898260705842	0.635705675610345	0.473714687438904	0.467496659756613	0.6320328953875071	0.7718438289853065	0.5353428312834083	0.5103845502901411	0.5035400648497261	0.6931383156797501	0.55274995166385	0.520796394528946	0.7353623570050783	0.4825626116164156	0	0.7001238535309896	0.5676486551485639
eti166	0.5030720481129196	0.6072078173557121	0.4491024746844334	0.6239171142193731	0.477427821194175	0.3455096884518378	0.6161096806323689	0.6263246543466593	0.5755937401354259	0.5681557964668914	0.6124183874944984	0.4960555518721704	0.4580621949616626	0.5058403023583807	0.5766091020050597	0.4917691255461327	0.497670563130986	0.5762742381701844	0.5774040464049562	0.5977015021080694	0.4664331682937794	0.7666634830877976	0.7253551739622803	0.5735543986451963	0.6414580798041535	0.6342954507458514	0.6258145551710097	0.6378660563887968	0.5172925544897914	0.5858157112026151	0.6413260227016584	0.5788149277196813	0.5945849221266818	0.6339804027541586	0.6306114903097406	0.5095541818978515	0.6754675767662796	0.614043924930982	0.6331635973009837	0.6144522345528377	0.5822670730859425	0.6635660907195311	0.5983346548505977	0.6184312816084506	0.6226860651982649	0.7001238535309896	0	0.4808464884916082
eti167	0.3636692934476329	0.4911718680946573	0.5069052320546312	0.4893412711044285	0.4431819058573935	0.5321482057154353	0.4353517973690496	0.50716307777289	0.3922176474933222	0.5489250623922932	0.4451710504036646	0.2674028242674997	0.1983007666348186	0.5490042698383767	0.3996253533328606	0.2775683568889345	0.4987766141709779	0.6371555596784646	0.4121422244954905	0.4350291718572718	0.4748732127239317	0.8021580149439538	0.8107730695214135	0.3753666051537598	0.6927187986180653	0.4363428262834453	0.448663861048932	0.4427101231392213	0.3355012620649888	0.612935575496621	0.4354137049170456	0.4014988992492229	0.6201084717857951	0.4332974919059326	0.4163145606484385	0.3465131826702023	0.7225117082690594	0.5259338856423188	0.4691584017179075	0.4365325335472559	0.6186476470217701	0.5792806918647428	0.4795276363712042	0.6777355027448669	0.5053183867209624	0.5676486551485639	0.4808464884916082	0
