	ec1441	ec1442	ec1444	ec1445	ec1446	ec1449	ec1450	ec1452	ec1453	ec1454	ec1455	ec1457	ec1460	ec1461	ec1462	ec1463	ec1468	ec1469	ec1470	ec1471	ec1479	ec1489	ec1490	ec1492	ec1493	ec1495	ec1497	ec1498	ec1499	ec1500	ec1501	ec1502	ec1503	ec1505	ec1507	ec1508	ec1509	ec1510	ec1511	ec1513	ec1514	ec1515	ec1516	ec1517	ec1518	ec1521	ec1524	ec1525	ec1526	ec1529	ec1533	ec1534	eti145	eti146	eti147	eti149	eti151	eti152	eti153	eti154	eti156	eti160	eti161	eti162	eti164	eti165	eti166	eti167
ec1455	0.8642220981574529	0.5742603350013055	0.6784784193772129	0.450812597842657	0.6843104481168686	0.8293555019372162	0.4875411004881884	0.4602787083327589	0.33457286746103365	0.2927493161154973	0.0	0.49341605380147524	0.7178411773119368	0.6466725861355047	0.4571857210971081	0.3197657776217881	0.24527313724045094	0.44826520125674246	0.5402572800684547	0.36891383435102704	0.4712700174705676	0.565846139835437	0.4553977096753321	0.25358984831011133	0.5637873993693352	0.24218118425122115	0.4596837530268591	0.7489880539714101	0.6574195567384482	0.3691319040616601	0.6415331153341829	0.58499829176722	0.4818882385273396	0.22596689904247466	0.4460820623371833	0.6255216553343217	0.2423073876916518	0.7200811327596496	0.7069842965629569	0.2428791761606688	0.1927881898941881	0.30535170181365234	0.6353328294686035	0.25251031446002825	0.5638597813796559	0.3230720338272212	0.2157940041776769	0.39907266078906267	0.483158302523725	0.4125830679091737	0.495043193374631	0.49171599303514923	0.18678191696829577	0.2374184193303354	0.24498197810963307	0.7229567652220288	0.7176958020076595	0.7202393126653601	0.5756116363587089	0.29000787685695867	0.6661945735869055	0.5418884459939579	0.5222817355459055	0.5981786318347466	0.48837737066562426	0.5084074363329834	0.6480910258172503	0.46347475726414805
ec1457	0.7669547399895441	0.6756308190146709	0.5782651214652944	0.5753099250675535	0.5199757561777592	0.7361443519762856	0.6105788502215359	0.380329744810981	0.45477188948452657	0.5044759908639669	0.49341605380147524	0.0	0.6284693631732041	0.5439087354683785	0.5456809937644722	0.47644271193635634	0.48885781748280077	0.3235734064707543	0.5653323107798098	0.4837253961915352	0.6083746780710227	0.5980885226992528	0.4824935189710825	0.48698052781451	0.5321229614449344	0.47818854818901085	0.5299692831631195	0.6017620261376285	0.5374399236489915	0.4840579652908587	0.45460170276381423	0.5448874679231959	0.42562310375104756	0.3880513271899774	0.5710409933873117	0.52683758962566	0.4006396755039536	0.6435086807844029	0.607837170599243	0.3866220905449561	0.4610292178336497	0.471703838208799	0.5569334509410381	0.47851975999323487	0.6172310683352679	0.5000364858196468	0.47945734470194445	0.5599605067124226	0.5370710313489198	0.5307182194533893	0.3443936174967113	0.6064091876835372	0.4371816365061615	0.47677152352410895	0.38564560274563553	0.5737499631662141	0.6240053377242114	0.6005476810762529	0.6262645959377169	0.4434336422739916	0.4803931845972939	0.5357135094868052	0.3653734503986855	0.6324468789931781	0.3254589533941339	0.4219433345883528	0.5226636911498723	0.5630883590566553
ec1460	0.5835986157006209	0.7697154422361526	0.6500104703519849	0.7149797475937262	0.5198459084185126	0.6449510366051407	0.7310266407522762	0.6189695227014316	0.6854469359729429	0.7240133123277387	0.7178411773119368	0.6284693631732041	0.0	0.674534209811009	0.7121128237071112	0.6990667650223092	0.7211549728328639	0.6530848655756532	0.6847161334276481	0.7560626811263492	0.795374871291865	0.7389058682200258	0.6469293487174984	0.7225943467812203	0.6641295305655487	0.6748902297601791	0.7006591449213239	0.5446865605513105	0.6471338350850349	0.6711655065829327	0.5930124724675631	0.5877133703667753	0.5965046763205922	0.7178060630828106	0.6641301098147061	0.5669972732427285	0.6947454780104346	0.6124537674146185	0.6257884317552631	0.7148467442969071	0.7137372399069646	0.7081582408719006	0.5654158320035988	0.7135999311176418	0.6196967079661545	0.6807212662532208	0.7179241083181672	0.6910557631953334	0.7058084036922387	0.6907590974964606	0.6284434890713617	0.6917117127750019	0.7036813717905671	0.7154752636190066	0.7128436603174745	0.5760776448993863	0.5959499416802784	0.578499544345253	0.7297297245202622	0.6825406335055181	0.5955830298170026	0.6908759432266368	0.5976924490063366	0.6861741610557746	0.662107794148477	0.5964803147138202	0.506135290038632	0.7034785092326883
ec1461	0.7260169553108997	0.6299371894494525	0.5671397907885041	0.551270230644199	0.4695263320236126	0.748211031094425	0.5938558303993363	0.5533134017312683	0.5643391742081661	0.600591853069416	0.6466725861355047	0.5439087354683785	0.674534209811009	0.0	0.4633440790337284	0.6269420309275898	0.5771522318593189	0.5954652052786612	0.5289442247173638	0.675549833894684	0.7081893067555988	0.5375953188731488	0.6203641735806154	0.5747863577242297	0.48104212472163244	0.6399270536499752	0.4922254616726238	0.5919995459637595	0.6152033541196847	0.5599587498961329	0.6485563858628952	0.5912540566842673	0.5990186365308873	0.6208566377903513	0.5748209498116001	0.5605191418144461	0.5998999351690721	0.5694349201580435	0.5789729730795629	0.6174468322522737	0.6152245223595033	0.5350057792009955	0.5044266151313233	0.5907398132397782	0.4982014569973747	0.6227562010473434	0.6257308833679357	0.4658399856199693	0.5059642189822351	0.49381684140601323	0.5625048815951398	0.6324806476307635	0.6206241815140464	0.6221838718111731	0.6192979998444373	0.4955118867358498	0.5539648839531908	0.6911611437681576	0.6654882757504655	0.6115495229170173	0.6032703045549401	0.4937631411497537	0.5749000515786967	0.548678082046571	0.5825789866812359	0.608012636336708	0.5438080902578111	0.5211498026773219
ec1462	0.799913933130466	0.33820864495540764	0.6720640344040892	0.19596581781706512	0.5780059545344908	0.8221773924681178	0.3311939122796616	0.5378953114786916	0.49062124551102587	0.4699357690841929	0.4571857210971081	0.5456809937644722	0.7121128237071112	0.4633440790337284	0.0	0.46514362553288646	0.4251795682326879	0.514591451217711	0.3916707363009138	0.48130747895852005	0.5473614495106007	0.32982945353731785	0.5690720754941438	0.4232308281919758	0.3391498667717354	0.4558149140250042	0.15458593869112072	0.6683445058280415	0.7155804946365156	0.49582898348248905	0.668880040198164	0.6136168366494769	0.5889536943334207	0.34976773976778497	0.4313897790661582	0.6344404365848465	0.38186315563150397	0.5996360260262169	0.6946740733388167	0.35008022794628446	0.38212274228619186	0.4611552434399558	0.38444154756440463	0.4537187888907068	0.39901692942079253	0.47431269024787687	0.41026027392760833	0.12991721049811156	0.19234969650920788	0.17730211622863834	0.5663413456807597	0.5110986081708758	0.40003791876327327	0.41649390053096075	0.3536087661858981	0.5848627999688354	0.6001571674108191	0.7383041986033473	0.6475642050254261	0.4112806983378485	0.6943574987555118	0.3659568270574094	0.5672257016212181	0.47781019776089034	0.5502752806241976	0.5902370374615996	0.5189906684329983	0.2522469315512701
ec1463	0.8479371319572556	0.5805730572747645	0.6544562201692854	0.44800567426189924	0.6285141971595036	0.8183138090045261	0.4993809019868674	0.37479208246488027	0.293650962301036	0.25718629394176895	0.3197657776217881	0.47644271193635634	0.6990667650223092	0.6269420309275898	0.46514362553288646	0.0	0.2271211683864618	0.43550611545032597	0.5425008735680668	0.36423146599885897	0.34719826323353226	0.5369357755823527	0.43217931396510734	0.22904298307260684	0.544758680846009	0.24842774809056475	0.45248379044353015	0.7004527154482124	0.6277479355389378	0.2848996407459036	0.5817451110417416	0.527390838660531	0.4484832314933696	0.2313551913752749	0.32042137205139926	0.6400092719930569	0.2727321851887912	0.6409679677702189	0.6699693780922483	0.23765417247262363	0.2538307196767091	0.28673240464569416	0.638114478425969	0.21799174904347024	0.4706639456727157	0.18140369622358266	0.28532452581870665	0.43836777319600245	0.46865921421740797	0.44903608340842066	0.5163474907880486	0.48835797477759846	0.2271759829522746	0.29704498076484587	0.23169580800823833	0.6702161748558996	0.680272024024283	0.6981028275309902	0.5463255835110629	0.3242937508648576	0.5910644443492811	0.4920294593516029	0.5056571583688497	0.5679215740376318	0.47782441167803114	0.47702418096461074	0.6075128947475166	0.4966492477223358
ec1468	0.866248809628836	0.5535103139503382	0.6333847643303381	0.4208872019983298	0.6427050032731215	0.8326343439858038	0.49406540144107924	0.3991990491925988	0.1870606362994476	0.15046331469801652	0.24527313724045094	0.48885781748280077	0.7211549728328639	0.5771522318593189	0.4251795682326879	0.2271211683864618	0.0	0.44724945395347343	0.5234307409830783	0.36689072232965203	0.3579959721434724	0.5045313860402273	0.4460195201077413	0.02092560376291462	0.5615735837100316	0.240098763698195	0.4606216904941408	0.7355284484405752	0.6052015312960671	0.19993594571332243	0.6342599876324456	0.5145708081905452	0.4329657240336954	0.22070730206729397	0.32016528655265	0.6211120772106528	0.22985489710623963	0.6794535658187693	0.667266775158456	0.22053460570559158	0.11994743489371083	0.10312662772640921	0.6167363738094841	0.07959780945989547	0.5193139357268546	0.24462586972322867	0.15582980440562721	0.3559838043874019	0.4797442195735563	0.37471687937011583	0.4891817012249031	0.4886327981360465	0.15423370460827657	0.16684250449886304	0.22503356020494564	0.7057534038376024	0.7022721159924451	0.7221844242868583	0.48933358510302605	0.26778231786026135	0.6189782719275259	0.46082071197490815	0.5114900207450771	0.5157350606755683	0.4871667469092153	0.478046566733967	0.6490019861368628	0.431490665891105
ec1469	0.7915441581300122	0.653375153826728	0.5594058077364948	0.5438181730676951	0.5739268837951	0.7343852675294992	0.5809732006026507	0.30601702667112124	0.47242417234587963	0.46195702202278727	0.44826520125674246	0.3235734064707543	0.6530848655756532	0.5954652052786612	0.514591451217711	0.43550611545032597	0.44724945395347343	0.0	0.5430282856421844	0.44695477987221205	0.5782756597775018	0.5973793889769415	0.5567463589748548	0.44775694662256676	0.5047189121847222	0.4337381306592609	0.4954942368329195	0.627863301367305	0.5827891760868784	0.5073894615679154	0.4801397406693691	0.49817231866793904	0.30712356620339737	0.3270249643171632	0.5432462439417752	0.5698414873508115	0.36060650101834946	0.6252254631813223	0.6274561159426534	0.3372044399241484	0.41379155234035475	0.47505270818203243	0.5340421638575512	0.4388491382540276	0.6280044552832372	0.4566088783320939	0.4382578290511955	0.531491400823806	0.51195357002739	0.5001663613942973	0.3688495881972896	0.5828935155562088	0.3933647045312684	0.3738005608989233	0.3360618166130167	0.607057522764261	0.5869352187958995	0.609828731836132	0.6308693939357514	0.40316730701591763	0.5376161520899743	0.5582835443042116	0.2782860318682715	0.6579954350677928	0.33568182874044483	0.41382704272811277	0.5211996805461813	0.5367419589099841
ec1470	0.7699509452710724	0.4921050930053591	0.5900510839013199	0.38870250046238747	0.5449033738735282	0.7865210169961702	0.43019403694220193	0.5353351587765307	0.5321880992720398	0.49482335748061496	0.5402572800684547	0.5653323107798098	0.6847161334276481	0.5289442247173638	0.3916707363009138	0.5425008735680668	0.5234307409830783	0.5430282856421844	0.0	0.5758188902626583	0.628442151444347	0.44178646360887064	0.6012926922716751	0.5217356947592892	0.4493211482136032	0.5291870506618218	0.3526286083619785	0.6515663935780037	0.6305479717567097	0.5559073393703907	0.6362546394204278	0.6011919492202676	0.5801989516863321	0.49173969797806727	0.5268950289845163	0.6174802380318347	0.4410314577886934	0.6219695989449668	0.6710546774948289	0.47341061690137604	0.5077681291985342	0.5420955273894268	0.47495013357788535	0.5128025677272056	0.4880227332385508	0.5285025717364995	0.5275041891612177	0.38071344386887357	0.4075160497519112	0.30906084764244013	0.47314359264572325	0.5389895889369415	0.4847805384554552	0.5198964127517054	0.4771259442239601	0.6142256535307895	0.6055955255460879	0.7229719630424365	0.6703997980875867	0.48861099662387303	0.670001960947925	0.36139993164769585	0.5736405943418494	0.4671453002131532	0.5698576121694809	0.6076169452843444	0.5112055572719869	0.35710214797470113
ec1471	0.8534918266041244	0.49658917787726714	0.7089481319333647	0.5099241488070544	0.6708597885731257	0.8395797560876636	0.40220598287333165	0.45672420651971346	0.42069117311504367	0.4083951887677691	0.36891383435102704	0.4837253961915352	0.7560626811263492	0.675549833894684	0.48130747895852005	0.36423146599885897	0.36689072232965203	0.44695477987221205	0.5758188902626583	0.0	0.35735787206818875	0.5921610556440563	0.5449613077806811	0.3722931846110801	0.5826329543904956	0.34080616198957414	0.46348105065506173	0.7423107563166389	0.7084235917107417	0.4743303138095054	0.6477377154648943	0.6450603109841859	0.5428094550761263	0.21309076896795215	0.5157562853319727	0.6878072568516039	0.26115742293435035	0.7532071180571291	0.7321552016928398	0.22325226510401475	0.3209256732605238	0.4191851655228726	0.6593871864256317	0.35166529796090173	0.6358219831955221	0.39663480345348706	0.33304044335155336	0.4960400818036471	0.4780042691573457	0.46334506400309894	0.5375802517499073	0.5694594541315505	0.29360581817969417	0.36002845196813776	0.22139385604776915	0.7253733943652069	0.7251016819192687	0.7412568070337525	0.6461398496589598	0.27412053722909463	0.6480073467030067	0.5487006325164747	0.533999376069166	0.6646314712524415	0.4509559802457718	0.5894651161040337	0.661330213431107	0.5125974220192515
ec1479	0.886760437861792	0.48612028521479195	0.7451705605075875	0.5043659517223292	0.7315121456710758	0.8740603423415295	0.4978215298520359	0.5317066794761856	0.4635349164706992	0.35873056032315787	0.4712700174705676	0.6083746780710227	0.795374871291865	0.7081893067555988	0.5473614495106007	0.34719826323353226	0.3579959721434724	0.5782756597775018	0.628442151444347	0.35735787206818875	0.0	0.6063922056315105	0.6153134419258925	0.3635771711208738	0.6758166810784177	0.4606734430617011	0.5926991842662049	0.7899677700374954	0.7281133372054907	0.4686524735634399	0.7094569872260039	0.6433463945546497	0.5827260891847641	0.40876420330707586	0.5190321451371911	0.7297757826364122	0.4605120843032745	0.7395148322723116	0.7629817513264574	0.4292830082751876	0.4023216188383357	0.41194488892456754	0.6975629985783295	0.3932012474068824	0.6260450830446259	0.42959502098356933	0.41261592730975905	0.552388913744115	0.6029272884626934	0.564796260264654	0.6430276705178072	0.6411938759099451	0.42628273820848717	0.43138110765685383	0.42805976656701633	0.7682196194135567	0.7808792122394429	0.7908435464874192	0.6483458128530337	0.49820534959481394	0.715552678556972	0.5766958081861544	0.6404387988548229	0.6311030813726025	0.6104021765655604	0.6311924331617699	0.7365195244314425	0.6027171510389091
ec1489	0.8142143740920614	0.42082241668963094	0.6462533039554559	0.305302302835677	0.5608824960833052	0.8236973461276379	0.4104057381270688	0.5830018973114771	0.5465286398685448	0.5404053857674839	0.565846139835437	0.5980885226992528	0.7389058682200258	0.5375953188731488	0.32982945353731785	0.5369357755823527	0.5045313860402273	0.5973793889769415	0.44178646360887064	0.5921610556440563	0.6063922056315105	0.0	0.61060987719018	0.4977433105273751	0.32571241968348447	0.564489551191672	0.33615126948070034	0.6734287330685249	0.7158778550609973	0.5495477221449755	0.6882204852341965	0.525974910971475	0.6268113342358064	0.493404754282598	0.5003282929968109	0.6761224602975878	0.5114566954319251	0.6619938099372433	0.6977320535825343	0.47888096889757964	0.510751035411777	0.5321724845198409	0.4839609520608897	0.5272963772677431	0.5129722750681417	0.534319631444957	0.5351076283840845	0.37690157408988106	0.4135120684180899	0.2747680642203254	0.6263768689356838	0.42661763461989693	0.5180874363065716	0.5316626758659218	0.4815580641495931	0.6373253346866772	0.6559212911681199	0.7358394522424245	0.6577922505979948	0.5223497773574539	0.676727373512879	0.3985711930365933	0.6265438926014684	0.44438439409123137	0.6025983210761398	0.6468228800692248	0.4196065791759526	0.3298502498266351
