	SRR21280467	SRR21280470	SRR21280471	SRR21280472	SRR21280473	SRR21280476	SRR21280531	SRR21280536	SRR21280678	SRR21280682	SRR21280683	SRR21280684	SRR21280685	SRR21280718	SRR21280719	SRR21280730	SRR21280741	SRR21280788	SRR21280789	SRR21280792	SRR21280795	SRR21280798	SRR21280800	SRR21280801	SRR21280847	SRR21280848	SRR21280897	SRR21280898	SRR21280902	SRR21280903	SRR21280909	SRR21280910	SRR21280949	SRR21280952	SRR21280954	SRR21280955	SRR21280956	SRR21280958	SRR21280960	SRR21280962	SRR21281007	SRR21281018	SRR21281022	SRR21281023	SRR21281024	SRR21281045	SRR21281047	SRR21281049	SRR21281050	SRR21281052	SRR21281054	SRR21281056	SRR21281057	SRR21281058	SRR21281068	SRR21281069	SRR21281071	SRR21281079	SRR21281083	SRR21281084	SRR21281085	SRR21281109	SRR21281157	SRR21281184	SRR21281185	SRR21281188	SRR21281190	SRR21281191	SRR21281194	SRR21281219	SRR21281221
SRR21280683	0.04960642854566298	0.06062338974550619	0.4936249456454274	0.0582149330380362	0.2161575235775421	0.3025758492506435	0.08847951176586724	0.1688869742944378	0.06274906254937963	0.0730156640603816	0	0.04388595423563239	0.05805641022221446	0.5230241480352522	0.1501172034696291	0.06657935235621021	0.1065708766892199	0.05546606217892844	0.06211262831190797	0.03292661169630418	0.0835749081467243	0.05433187414572778	0.07703894776446998	0.04440272403656803	0.1416796266910464	0.1682122794515956	0.4932537026101209	0.07075339725805561	0.48472186825362	0.1301077084764297	0.08081771023918823	0.1027206169802385	0.05308281594150585	0.1046959653496882	0.314997277998149	0.3425561408732974	0.1189185489313168	0.06530523646403838	0.14774574729841	0.09838628156621373	0.2263711972675738	0.09274804327697596	0.1738503726231743	0.4914606633407421	0.5726140955023759	0.5790036161732848	0.05172272101023063	0.09954093580417502	0.07645263527859826	0.1012351905908063	0.06112072637573416	0.05205874899962294	0.06747127622720285	0.06224273201884205	0.2114343013182829	0.1433998623435552	0.1500416198944286	0.1643423678673339	0.1202847405327751	0.03683590208622801	0.08105338423434977	0.1074158998264702	0.1621562538564019	0.2874180010814315	0.0955848311431888	0.1458814090505118	0.5050143068636832	0.5967783933325086	0.7833633062711999	0.04155368965955351	0.05811071678557349
SRR21280684	0.02827345568211085	0.02319551042588225	0.5158643567731531	0.07248873830533847	0.212210065347972	0.3243853646464472	0.1122901144847365	0.1944180583765848	0.03425118336224259	0.09392915316926566	0.04388595423563239	0	0.05983795697185396	0.5432968495405944	0.1352109345456886	0.05588846873543274	0.1233614351485341	0.02392003187798992	0.03770123025472634	0.04449575852204898	0.1022335417254923	0.07288128415341362	0.09877263944157226	0.03113125442331082	0.1622503810354923	0.1911051441583859	0.5156541640727538	0.09164856523026474	0.512553996537479	0.1139844553930469	0.07887710211369563	0.1301926919293645	0.03383461706375675	0.1220752478683026	0.3354142546595883	0.3711521425382612	0.1423378754472573	0.02716653015809881	0.1714896558692864	0.1212701886264012	0.2060255212944669	0.09280907985214314	0.1930249587676222	0.5097250247524407	0.5889968315562397	0.601039823002203	0.07299295590858519	0.1184346818363968	0.1099936167361762	0.1226848702007364	0.03888502374839153	0.02106279371093615	0.02785922862703186	0.0341677953882132	0.2412823001923827	0.173381446161791	0.179519407922178	0.1940103557325469	0.1479379011993696	0.03733909565172733	0.07709711261795955	0.1328869800865216	0.1834470365913134	0.3192638174580458	0.1193559151010925	0.1694823568355116	0.5201929215244823	0.6110635082754068	0.8004054922469512	0.01655309914439138	0.03111264600829167
SRR21280685	0.04715144857701734	0.06290778839237345	0.5144843528927808	0.07449765659623785	0.2151730761166618	0.2895653013539045	0.1128292145804086	0.1681413495657741	0.07102228446870427	0.09930577149984773	0.05805641022221446	0.05983795697185396	0	0.5314885919018174	0.1448857061105692	0.06703603320141228	0.1209211526377696	0.06474245096698478	0.05932223547505301	0.03850440371805763	0.1029602771894182	0.07537050801167886	0.1017250020787387	0.04941929186874459	0.1353983804397223	0.1818041623351879	0.5057271636587479	0.1192667381900865	0.4947105135455336	0.1195382021538952	0.08296326481665726	0.1374968748506823	0.05878410963966584	0.1290886372197813	0.3372794832825011	0.376444482459986	0.1360639579075289	0.07294620073741906	0.1610956007342317	0.129693731352709	0.2283499313157266	0.1011794586803132	0.1822826930270348	0.5013953045480786	0.5875704600921022	0.5969013215448951	0.09733655412949781	0.1192853534231506	0.1189060452282441	0.1270844461764619	0.06760927445212103	0.0539620536866765	0.07413877996376446	0.06479044689381015	0.1992144942614121	0.1486803928697272	0.1503038659824328	0.164609569098906	0.1214012068451076	0.04445824171645553	0.07415046413879448	0.1353407795439251	0.1774329534576289	0.3137678581267441	0.1032682455521812	0.1762775027181369	0.5187416900536143	0.6114202069011213	0.8071518136418698	0.05336882141890191	0.05207626979060742
SRR21280718	0.518131364120888	0.5359276508531844	0.1279190347953327	0.4834209318499624	0.5523300783083749	0.5238373563049823	0.4881570421850479	0.5416782076051725	0.5331712980240179	0.4929009726447964	0.5230241480352522	0.5432968495405944	0.5314885919018174	0	0.4591312159779286	0.5022729638102487	0.434463039025255	0.5284862535260308	0.5154225056630362	0.5064348306983072	0.481243327937074	0.5046827620180965	0.4662233068324353	0.5222747700355134	0.5230715957419956	0.3984084422532779	0.2658257262201342	0.5107947883560674	0.2062381098795122	0.5032782048940997	0.516478342121156	0.4438993541705961	0.5211124751626491	0.498118073790437	0.5433517445876812	0.2418278093749604	0.4791598564033289	0.5432480773756451	0.4336906367360733	0.4515199669926527	0.3402586248228762	0.4594947542923558	0.4447867738947297	0.6081028683116922	0.752633666137396	0.5803593183036196	0.5135688476846104	0.5048954276496257	0.4748479716148105	0.444501192150458	0.5084878396666229	0.533699113888657	0.5456610928280035	0.5229489523079474	0.5650903269645688	0.4916316250181733	0.4492605215309519	0.4401067726879847	0.5094496147806747	0.5171204520343353	0.4900952813916203	0.4381555789352659	0.3814640646595041	0.482186503853785	0.4607396019732095	0.4517131887303965	0.700802127910926	0.7714168363179371	0.4138020238172084	0.532390903420867	0.5539013537988936
SRR21280719	0.1126030096622697	0.1269752999118559	0.441285707135061	0.1532213544373148	0.2559415082983698	0.3347897069141309	0.1561220234798036	0.2727757174281577	0.123285362686879	0.1698152046270069	0.1501172034696291	0.1352109345456886	0.1448857061105692	0.4591312159779286	0	0.1189626579239591	0.09359299843452722	0.1191448315932075	0.1249620693663437	0.1345099017668001	0.1799695678134657	0.1539886487721367	0.1530294091305537	0.117357639895221	0.2258572197078678	0.1460099638699752	0.4009270918476494	0.1936555081238904	0.4423017268654333	0.1070290738141292	0.131796263048039	0.1478502213905875	0.1193661942243785	0.204083145770743	0.3529275194910247	0.3026013799145215	0.1989521224384883	0.1318590895056573	0.1695710690042387	0.1487975159702111	0.1337329788881183	0.09456030092676461	0.2389270778993863	0.481310262219773	0.6434594611541408	0.5147162246897211	0.1861180931013038	0.1916179610365666	0.1679798645928857	0.1548902329872724	0.108439477121886	0.1283845781152906	0.1357331995569459	0.1208534380080701	0.2817817577854366	0.2155559833325071	0.1923922092646199	0.1741896272532968	0.203402487163054	0.1231046773867364	0.1373334972773167	0.1659764601581878	0.1106083834865015	0.3481406626473995	0.1754333299391823	0.2368641917916524	0.5829353333193177	0.6667239468133396	0.7283586657363682	0.1247582838109376	0.1442706585129125
SRR21280730	0.0465698158095311	0.06137883693783481	0.4836558611608527	0.09154606112325246	0.2034834610538919	0.2829880125145531	0.1025342174706631	0.1870458818727851	0.05566461710265916	0.0969266979878942	0.06657935235621021	0.05588846873543274	0.06703603320141228	0.5022729638102487	0.1189626579239591	0	0.0937107156960936	0.05203054405473007	0.04691312186874271	0.05144704802213392	0.1167814823139722	0.08530065575545492	0.0780936013028246	0.0460857472877966	0.1592064901724754	0.160053254998504	0.4859304458736417	0.1199623768555804	0.4904282776714887	0.09789743879059083	0.05657184548784942	0.1013622724732505	0.05041963846019078	0.1348783053178426	0.3162917697883784	0.3482943898290166	0.116809367672263	0.0671520482505638	0.1337994157350114	0.09768037314635425	0.1885336250595789	0.06906019654710838	0.1865971563746957	0.48347609533803	0.5866274727468691	0.5824577415690688	0.105992419251607	0.1271689237624851	0.09666350051791325	0.1018173758400887	0.03101088865759637	0.05318373127246005	0.06783464617196611	0.05403345508183359	0.2110610001004939	0.1457950422222942	0.141087588652201	0.1566005041084792	0.1304139430550318	0.04557615849807288	0.0518468387704578	0.1029491560024425	0.1570734647563729	0.2959025272042832	0.09797517469344552	0.1724716223722313	0.5199893820648764	0.6092067770197873	0.7800762264688964	0.04623369495630277	0.0653757539505436
SRR21280741	0.1022552105991321	0.1176979375363927	0.4115574716868534	0.1140010812401265	0.2363143922220168	0.2812923757363236	0.1139309119092811	0.2216078441363546	0.1103395202109229	0.1187866463246048	0.1065708766892199	0.1233614351485341	0.1209211526377696	0.434463039025255	0.09359299843452722	0.0937107156960936	0	0.1075769171602843	0.1116722758218094	0.09643050461876947	0.1328448469298777	0.107550675750515	0.09713189803872488	0.1005141911873375	0.1803008113707992	0.09462762247110902	0.4445748098084289	0.1537464948826032	0.4258470905053513	0.1049955814253163	0.1111995055841308	0.08587868533047505	0.0990652201326986	0.1566737862939548	0.3205914298362343	0.2721353542911191	0.138786319800668	0.1227099196113722	0.09475997142487154	0.08677014217131324	0.1457781713403888	0.03781200069457151	0.2076497641613458	0.4638914281820405	0.6117488981473715	0.5338866497415955	0.1450799184259303	0.1449294985026724	0.1116055688277858	0.09363663137504383	0.08774247578174046	0.1129516660547755	0.126696988020986	0.1032064110550849	0.2308657564183184	0.1578486877792764	0.1242740614660477	0.110301164830602	0.161095642655836	0.09626877545415385	0.1166375609625948	0.1198526843983607	0.08685556790447053	0.309635729466271	0.1267093726191554	0.2025691551251498	0.5517596182735425	0.6354116648589765	0.7109366433837829	0.1112705926347927	0.1327479981842546
SRR21280788	0.02089727095594986	0.01299683702509823	0.5098220134501886	0.06705756698207879	0.1990582089573232	0.311033301219303	0.1062895652465997	0.2022301373868662	0.016980203561067	0.08347225114593256	0.05546606217892844	0.02392003187798992	0.06474245096698478	0.5284862535260308	0.1191448315932075	0.05203054405473007	0.1075769171602843	0	0.0267704278538732	0.04907613926078848	0.09325803665197481	0.06505825411857773	0.08901288792840202	0.02411078812916693	0.151901318172408	0.191025327843685	0.5018043607278482	0.09967839847908669	0.5081003849600404	0.09964094502850612	0.07466858975706225	0.1286206246248776	0.02019484168613612	0.1158916285269462	0.3320496952766988	0.3705503871834221	0.1333644428232787	0.01721358437959873	0.1603500938759909	0.1134876748000552	0.1927351813646223	0.08636476618114007	0.1817666547992948	0.4979724419647137	0.5816990169100437	0.5916150553692779	0.09188526896041795	0.1073724696008308	0.1185666541993532	0.1197472546765496	0.02954543206017047	0.02231908749185243	0.02239078909497988	0.02099556032561357	0.2366287598945377	0.1727699308180729	0.1774196914787996	0.1923632876493169	0.1460476648277747	0.03706163396577904	0.07344860302539341	0.1302027154149337	0.1778249903953329	0.3294020747441094	0.1182101725720847	0.1757075217484299	0.521075701483269	0.6049325541282552	0.7916418697912129	0.02227211491905148	0.03759749453392214
SRR21280789	0.02450953725665612	0.03019950463810685	0.5120591886732125	0.07257996781245059	0.1982619609247874	0.2963840730216736	0.1000862537021983	0.1822933631565855	0.03393289675718923	0.09308342042696997	0.06211262831190797	0.03770123025472634	0.05932223547505301	0.5154225056630362	0.1249620693663437	0.04691312186874271	0.1116722758218094	0.0267704278538732	0	0.04168741389525721	0.09583749727357134	0.06917391689348314	0.09510205439691509	0.02747982035877959	0.1448922748924416	0.1892901354925283	0.483880303043331	0.1082388608780752	0.5133604581800502	0.1001954965860452	0.06411540898239776	0.1189408983105839	0.02815769332912709	0.125624650273293	0.3257678273790541	0.3697895201267269	0.1291005758531444	0.03332171826650138	0.1553665733641852	0.1205510492920037	0.1985342217474082	0.09207757262715972	0.162716721255455	0.4817782745136043	0.5592044606298006	0.5901319688772768	0.0971385500215447	0.1114574288180012	0.1242881314734763	0.1251337676151829	0.03784003628258416	0.03284567741333416	0.03958929457361934	0.03331075785775224	0.2330927325737107	0.1727944431988236	0.1638246307441982	0.1830397520926001	0.1312483506632926	0.04582563346585378	0.0586159696537699	0.1156904513980393	0.1833252040364913	0.3122118235278794	0.1006854941129145	0.1556171662926828	0.500355645959532	0.5827746945039436	0.7968597911872038	0.02793760856480289	0.04852579806579542
SRR21280792	0.03189482649364628	0.05115459481507754	0.4904633682776001	0.05052997004731726	0.2048880845229576	0.2867568433294299	0.08601561190576099	0.1578664887684974	0.05706845760980696	0.07177693290766222	0.03292661169630418	0.04449575852204898	0.03850440371805763	0.5064348306983072	0.1345099017668001	0.05144704802213392	0.09643050461876947	0.04907613926078848	0.04168741389525721	0	0.07625559213553434	0.0458640599320407	0.07473066923319187	0.03353023084876963	0.1338303628577716	0.1612285734540871	0.4851106116613064	0.09204031428386562	0.4880024208351101	0.1183633764394819	0.07037430462127878	0.1089369929452937	0.04352008892749626	0.102971295026232	0.3116539626096846	0.3528125802480914	0.1125307203656557	0.05755068321768999	0.1367017634871338	0.1047037337381331	0.2166457403737703	0.08589795703278305	0.1573169827610895	0.4823339743113901	0.5630322320947263	0.5773579031898353	0.07145477386704642	0.09506156775276627	0.09447012439792965	0.1010593397111627	0.05348867288864491	0.04010530621501544	0.05994023933563397	0.04860775298922846	0.2059781861247215	0.1412512990352315	0.1388652956391399	0.1546275692944397	0.1123189229376144	0.02901544539212009	0.06435456006381476	0.1094149372603953	0.1552074815534594	0.2906879978667772	0.08197216358150644	0.1494185045261724	0.4942964630301821	0.5858876682901643	0.7838056145205872	0.03949155303898407	0.05339025327350042
