	ec1249	ec1257	ec1262	ec1265	ec1298	ec1301	ec1309	ec1314	ec1317	ec1330	ec1346	ec1349	ec1356	ec1358	ec1359	ec1361	ec1362	ec1368	ec1375	ec1377	ec1378	ec1380	ec1390	ec1391	ec1392	ec1394	ec1396	ec1400	ec1406	ec1408	ec1409	ec1411	ec1420	ec1422	ec1424	ec1425	ec1427	ec1435	ec1437	ec1438	eti101	eti102	eti105	eti107	eti109	eti111	eti113	eti114	eti116	eti117	eti118	eti121	eti123	eti125	eti133	eti134	eti135
eti114	0.5282112786471775	0.4529515577534108	0.5303859763020439	0.5663001592848931	0.4805923056815473	0.5756962599407071	0.5210996643461725	0.539628141475371	0.571655677860109	0.4369767649631021	0.5826296074119385	0.4537405109151272	0.4384277290374221	0.4455321720267631	0.4730324244204939	0.5034656566370622	0.4427220013175692	0.4642550359788927	0.3342554573294405	0.5537641046442232	0.5520177356034582	0.5283144026465098	0.456740940461405	0.4605289104775713	0.5038687219305704	0.4745423269395416	0.4719474699725691	0.3892315923306441	0.4085304832480576	0.4664321507771303	0.3765524745991196	0.4483516673978182	0.4763724442382921	0.5135175658063164	0.4247882315590629	0.5469855097828683	0.5428785366341995	0.4384988504930643	0.3162824584079967	0.4541840845040627	0.4099000075184986	0.5446820502246791	0.7375178278882424	0.4830751218966863	0.4685690156615003	0.4263438449483987	0.5786200678895753	0	0.5659688170096634	0.5175185968591326	0.5193431567011224	0.5344002628471664	0.46736087142173	0.5236228028017011	0.5247388876920621	0.5168214341043222	0.5129856542601282
eti116	0.5462746361996761	0.5959645613641585	0.6235730038293246	0.6317720872847742	0.5631661970316253	0.6304915619463303	0.6262857806053832	0.5932565043601774	0.5886430262857336	0.5818101081058421	0.5882274159890086	0.5381125471916278	0.5911816550073313	0.5917163151248735	0.5879954210233242	0.5265681457697319	0.5851437288500846	0.5938128562101253	0.5189215884854856	0.5701263365436066	0.6010600459759259	0.6018205949968328	0.5792121081466171	0.5938054451685502	0.5759225932352078	0.5904432305365674	0.5896164165088791	0.5721292810577383	0.5530618943084373	0.5652673369091293	0.5482135406451045	0.5302201424372817	0.5904930800060256	0.582926835700691	0.5269103279093071	0.5859512907319049	0.6130175599252694	0.5708930674272797	0.5227035299948821	0.5801696571627479	0.60672555273435	0.5506607860432992	0.6786850497927153	0.6064245111262823	0.5075140359618108	0.5194050561878268	0.6320500744987205	0.5659688170096634	0	0.532904766811071	0.5258213492534267	0.5677254318658782	0.5788691429795455	0.5649977816027775	0.539313167168212	0.565557011428846	0.5868006016480999
eti117	0.5587610232611306	0.3646262529737912	0.4879591497092323	0.5972570948916761	0.4853741283032943	0.5417552887314729	0.5846899606773971	0.4436759447753821	0.4561987200029152	0.4315807412581356	0.4067022970019639	0.4777291591776585	0.3630750340712949	0.370386139642611	0.3198663076739356	0.3797175411330779	0.3346227676484831	0.5592273275186033	0.4220863267723478	0.5760735023719485	0.4625296353830219	0.4315952454040148	0.371224227561009	0.3754286003074702	0.4201925314550295	0.3179446287612835	0.3698757172764917	0.4912315530004237	0.4933216281351754	0.2747045775270348	0.4467623948733447	0.5080832729483463	0.3408510016995943	0.4389100608509784	0.452797193406139	0.4280917116254307	0.4741791231298791	0.5330039772396113	0.4117961561647562	0.3238508754764001	0.4037253316846815	0.4236260536350596	0.7542583268910437	0.3816887825300345	0.5035702419163675	0.4011870709515488	0.5430799860130341	0.5175185968591326	0.532904766811071	0	0.3951877485735326	0.444170345861902	0.3890942192977681	0.3724283795910202	0.4276740342087916	0.4249266649369552	0.445148283972992
eti118	0.6084569455763424	0.3873778592504597	0.530021836182069	0.6294110701670342	0.5713079641554553	0.5731382123629314	0.6303817461489721	0.5048962528817451	0.4866522168568945	0.4365085541060385	0.4948340163055565	0.5071919527628237	0.3905643110672372	0.3965812889887294	0.4065882589313706	0.4286972747131677	0.3854801964086267	0.624145459824067	0.4997067119041517	0.6219109935077323	0.4942587941250159	0.46544695301575	0.4162535745590978	0.4247020544570668	0.4558746737038183	0.3866968880357899	0.4276409005178134	0.4941162932024735	0.5002857035812438	0.4365393416124649	0.4839715892773078	0.5592306600145747	0.4194906489812515	0.4836152712191531	0.4441411025690086	0.492458045190108	0.5046187795880194	0.5448620016705406	0.4558002400804391	0.3706657659109937	0.4271373637520949	0.4330339742458437	0.7389000979307677	0.4342263373570049	0.5038936482363339	0.3438448822768099	0.5416272599106106	0.5193431567011224	0.5258213492534267	0.3951877485735326	0	0.4713051310234136	0.3892374402823726	0.465657156014541	0.3859673337689543	0.4770670076818921	0.441859838419524
eti121	0.6361405510455348	0.497269300891563	0.5676838719631133	0.6538561733673403	0.5871841482378172	0.61454134437147	0.6560980979172786	0.5438850466348292	0.5691060212820883	0.5311208701143992	0.5537040867726863	0.5922438618620156	0.4900458767129955	0.4891521941194655	0.4694924096735389	0.4441566072303166	0.4641800593828096	0.6271820784691483	0.5213943038480376	0.6331267018316838	0.5501721438166481	0.5299814263075578	0.4884296355138847	0.4727034650009183	0.5146868799304485	0.4621416674896555	0.5027168494834841	0.5668277506828572	0.5704446454565849	0.4378983881126784	0.5825208655569565	0.5937108604792446	0.4948022477704085	0.5391848332126778	0.5615437854817165	0.5224113640873755	0.5617459253083872	0.6041282175009905	0.5017535578945685	0.4494470275410893	0.4397284859516712	0.4874692765711076	0.7563992252212558	0.5076163466587701	0.5872071890432283	0.4315343132025488	0.5386989920700678	0.5344002628471664	0.5677254318658782	0.444170345861902	0.4713051310234136	0	0.5034041249051623	0.5086021300384358	0.5122946648962315	0.5199159757724802	0.4705079040963132
eti123	0.5687796577851035	0.2824649161073353	0.507416176747549	0.6276210207278883	0.554690808626439	0.5778152079717853	0.6107943363302725	0.4490870339144959	0.4478408761502297	0.3057231443000451	0.5012941881693963	0.4892408276039521	0.2542139268635171	0.2770860578025627	0.3239142491172806	0.3878224156567755	0.2763704809739216	0.585142641007651	0.3324889074345748	0.6054538055786349	0.3823522488206894	0.3364722573865061	0.3169753567439187	0.2289010259910802	0.3998280935258735	0.3238716835189467	0.2579364434968627	0.4393508853058191	0.4224547325189633	0.2997483296738442	0.4469795224787712	0.493497542301314	0.2669736089431042	0.3088948061695313	0.3784801650032736	0.4467704024163071	0.3997683871140931	0.4437637164107723	0.3062709485708807	0.2598915279428154	0.358322394848587	0.440604170643299	0.7744023265013458	0.3093015996482043	0.4864426748030655	0.3759001881728747	0.5321188992357795	0.46736087142173	0.5788691429795455	0.3890942192977681	0.3892374402823726	0.5034041249051623	0	0.3478431485089707	0.462403341805047	0.3918971657197142	0.3936542060484433
eti125	0.5268708874454378	0.3739266363988657	0.5136549705521658	0.5765627696500945	0.5170316824919323	0.5122069183024254	0.5460419485470819	0.4169911351409692	0.462143736040852	0.4003973447336147	0.4107520976657698	0.4103452883991836	0.3696266807462467	0.3692523762252938	0.3486411820273786	0.4000284521108702	0.3712630657837899	0.5879230722913463	0.3869533665049477	0.552503560203885	0.4548889012339968	0.4165640525458879	0.3700922270905051	0.3437320978461205	0.397572258134447	0.3501276393019045	0.3250602457881805	0.4552113214063037	0.4781170244577169	0.3204621709329424	0.4360493502816217	0.4683887839518556	0.3337054302277274	0.3988105820016536	0.4046422488224584	0.4272106106028608	0.3737461876861799	0.5058170132898605	0.4076197435107972	0.3587146568794801	0.4026044631203044	0.4646334602049589	0.7453747226468705	0.4130676214382441	0.5154352098675702	0.4543934089795585	0.5082805131073226	0.5236228028017011	0.5649977816027775	0.3724283795910202	0.465657156014541	0.5086021300384358	0.3478431485089707	0	0.4653789965269253	0.3344652982740065	0.3693002134749467
eti133	0.6269898504519087	0.3651914642261115	0.5224230937492428	0.6478550790204648	0.5857759703270276	0.5817732097294519	0.6285914072967618	0.4773073203924825	0.4728172041323937	0.4704442624039659	0.4625289018183106	0.4733430905759466	0.3598308495614475	0.3600539550781274	0.3806228075780804	0.4427747701093305	0.3609160843491155	0.6296448472441113	0.4891314558229717	0.6147585479573937	0.4878889738924133	0.4584887209370292	0.3561788921020542	0.4471539678753222	0.4320576245736337	0.3708328577707597	0.4196836738396241	0.4869113853819722	0.5179593920871909	0.4183408825190172	0.4988453176537161	0.5302252371767621	0.4109343655709709	0.5043724906615081	0.4629460715399546	0.4879243651539095	0.5002681865444994	0.5610883616783692	0.4739763797143604	0.364790528314186	0.3853073624688954	0.3570795640509223	0.7614866328598657	0.376814771126423	0.5370106594119936	0.3869181579944151	0.5818110891051397	0.5247388876920621	0.539313167168212	0.4276740342087916	0.3859673337689543	0.5122946648962315	0.462403341805047	0.4653789965269253	0	0.4681402376124447	0.4479639465882892
eti134	0.5481186202519118	0.394640055454708	0.5621038196936362	0.6171043471610154	0.5329218802706543	0.5579392402234894	0.544593346966898	0.4773133924026255	0.4549642319386301	0.4421082519168347	0.4551731749206007	0.4431155586335349	0.3898160796182474	0.3933063121764263	0.4290330636113913	0.4016990222661094	0.3607954828723812	0.6192608312746878	0.4097524226091647	0.5689816249288079	0.4714025683975449	0.4436092002495869	0.3680389008121765	0.3108981422003235	0.4574427662091108	0.4232624033607889	0.3520488012624111	0.4732980535853757	0.5075268000949684	0.3883489678722093	0.4558573874847666	0.4736030772017819	0.3620382423591079	0.4595952680162148	0.4453359554987159	0.4771995738149197	0.3977161736621438	0.541842785063128	0.4364603454075994	0.3507608018286918	0.4189743776343722	0.4767277039770351	0.7391339169998976	0.4112259314961507	0.5673009392764269	0.4818480138680467	0.5613757747054484	0.5168214341043222	0.565557011428846	0.4249266649369552	0.4770670076818921	0.5199159757724802	0.3918971657197142	0.3344652982740065	0.4681402376124447	0	0.3086577341951394
eti135	0.5636162397796466	0.4345108121756149	0.562777843533218	0.6299445055183831	0.5693272092739291	0.5397142969330604	0.5779234447317866	0.5089635900650068	0.4752987568457322	0.4444410797037133	0.4761293447242455	0.449940418713088	0.4284722924969672	0.4270816411189105	0.4613783841938593	0.4512678875829373	0.3908553067368959	0.6282303811036005	0.4371637465777715	0.614239419497805	0.4707683622217368	0.4409664683652506	0.4161420863213792	0.3786748932916914	0.4991766712159746	0.4494858419509998	0.3970345971895854	0.4790713700884686	0.5115715556604611	0.4258258092960289	0.4775831694282012	0.5214201436739316	0.391329434496539	0.459915350569308	0.4359370668303713	0.517661848822379	0.4240708651761666	0.5412898267267681	0.4559635916732246	0.3815552418150525	0.3874469364925887	0.4688528816723508	0.7396827602722009	0.447582796752475	0.5816341222352026	0.4512565668812984	0.5454186690491559	0.5129856542601282	0.5868006016480999	0.445148283972992	0.441859838419524	0.4705079040963132	0.3936542060484433	0.3693002134749467	0.4479639465882892	0.3086577341951394	0
