	ec100	ec101	ec117	ec118	ec119	ec121	ec122	ec123	ec124	ec125	ec126	ec127	ec128	ec146	ec148	ec149	ec150	ec151	ec152	ec153	ec154	ec156	ec157	ec158	ec159	ec160	ec161	ec162	ec163	ec164	ec165	ec166	ec167	ec168	ec169	ec170	ec173	ec175	ec176	ec177	ec178	ec179	ec180	ec181	ec182	ec184	ec185	ec186	ec187	ec188	ec97	ec98	ec99
ec163	0.323596343717497	0.22245339367347045	0.10001637097991015	0.10001637097991015	0.08317905159154734	0.14960191035107823	0.22078921458947182	0.3909651490961398	0.21848400047855407	0.18550691844565925	0.23917957230941694	0.2584554332010989	0.14843659613213023	0.364347926209503	0.1651580726252611	0.1826096504075994	0.08000471683024901	0.18857516244530648	0.08633152414537275	0.15023572852555914	0.17427969088896095	0.42517560773970514	0.39808856109848323	0.03617715728826221	0.17875541690592867	0.02123453906411711	0.3951317344042948	0.4183325413126538	0.0	0.15344040783144453	0.18519862694238448	0.023784364723488337	0.027938733649734735	0.22948726981667422	0.3476408156697395	0.045278516524741685	0.09720405879073252	0.2730283525370801	1.5097222745311223e-08	0.254341593249507	0.02123453906411711	0.0648725341554179	0.24632382742093203	0.003653727175182203	0.5326624239658294	0.22761715721030593	0.5523053842474851	0.2349761723097017	0.2153075824124723	0.15023572852555914	0.10001637097991015	0.1178646488004344	0.26694914375002277
ec164	0.2574652548037352	0.22610638411436923	0.1978194391459042	0.1978194391459042	0.18250533934729635	0.1579813335683744	0.20520348255649698	0.33651144630946345	0.2222582658922804	0.18610932100497446	0.24170957445920582	0.25993285980664704	0.27543249050291574	0.4382108168897326	0.2229077715113761	0.24545538758062643	0.1799824925262507	0.2954342461801895	0.18501268197679094	0.2837225836887474	0.30457314808962604	0.48659800583081114	0.45211396928061603	0.12422698840554515	0.3046627220464801	0.17185468238351567	0.4188651681867217	0.3521004974108671	0.15344040783144453	0.0	0.27389601633091276	0.13561202092733726	0.13929049772151733	0.2057831368375214	0.4254465574041696	0.19270525987648	0.19558591257731067	0.3614187879267789	0.1534404209235302	0.3397584099264752	0.17185468238351567	0.19639085773648055	0.3147652329940984	0.15612400021381884	0.5266996945743982	0.31097365629394436	0.5365957176367762	0.24269559437998023	0.20184922853051068	0.2837225836887474	0.1978194391459042	0.21372810760249228	0.26795614537617995
ec165	0.3801891932532448	0.23138189499629291	0.19739255154436117	0.19739255154436117	0.2155655251656302	0.27410558200445334	0.27224781591425345	0.47539166129341304	0.2747301956495084	0.32503991040709757	0.3716994902066918	0.3644323710888713	0.15711352210239718	0.4212787757109254	0.20090530131313683	0.2981966656888162	0.2129370096225684	0.33182107898376767	0.218176560544424	0.20550909717082458	0.22986121871616194	0.4878479825095208	0.3600518506969225	0.17670476324412637	0.2325038422806641	0.1685276063982667	0.4788986399270381	0.41260533590216814	0.18519862694238448	0.27389601633091276	0.0	0.1664797748666332	0.17049251435122578	0.33735447967198456	0.3977961494114147	0.1916947993268666	0.19491742467656292	0.398501351801486	0.18519861532735452	0.3891768952244245	0.1685276063982667	0.1786189125428143	0.27982088174367065	0.1880101593577782	0.6075515440851738	0.24058786223378895	0.5315979472588991	0.2846898995474189	0.3285399589254635	0.20550909717082458	0.19739255154436117	0.2150074203517285	0.33769203286865496
ec166	0.3362141279394183	0.24174841363752508	0.07938104615746674	0.07938104615746674	0.06223185998381523	0.17026690052861435	0.24259883169781243	0.4057649227138126	0.23721174799238176	0.19944583546097872	0.25727520285069017	0.2764752422477431	0.17085121700900277	0.3803439754502467	0.1478248660402015	0.16600074680162866	0.058910553679754826	0.2078743867274046	0.0655297725079832	0.17402009324904746	0.1980640556124493	0.43944002357567397	0.3869754215299177	0.012999999968261068	0.20174153358227095	0.04501890378760545	0.40983025844778	0.43525259923795057	0.023784364723488337	0.13561202092733726	0.1664797748666332	0.0	0.004255585319599678	0.2147459696554335	0.36419605764319335	0.06906288124823003	0.07643808011118788	0.2903189116050128	0.02378437982071108	0.2361744887037316	0.04501890378760545	0.08045819119974115	0.23222561000472597	0.02735119067670177	0.5437777513232172	0.2100478152397185	0.5461863095576788	0.25386471140490807	0.23437590009480444	0.17402009324904746	0.07938104615746674	0.09763855930323677	0.284762552468161
ec167	0.3392071062727805	0.24511863740855613	0.08338593258965736	0.08338593258965736	0.06622261237537358	0.1738764143437957	0.24640827528235118	0.40834997051086486	0.2404828873830925	0.20285266201113536	0.2604359315939414	0.2796227273973609	0.17476633543016093	0.3831379743937134	0.15145137008609277	0.16954990178009674	0.06291544011194546	0.21124534485852633	0.0695064902897012	0.17817446217529387	0.19471861966911785	0.44193156146575197	0.38499207596936647	0.017200262719439315	0.20575647406798284	0.04917327271385184	0.41239762117778545	0.4382079929889438	0.027938733649734735	0.13929049772151733	0.17049251435122578	0.004255585319599678	0.0	0.21808768517912433	0.36708772969836856	0.06517929114374597	0.08045576906579013	0.29333902007309015	0.027938748746957478	0.23291007206760975	0.04917327271385184	0.08437137988254732	0.23549293942755445	0.03149038073479688	0.5457192440271608	0.21402097824618627	0.5451003015261098	0.2513948950683201	0.23770652621731106	0.17817446217529387	0.08338593258965736	0.10164344571721268	0.2878739860721066
ec168	0.19423369407836813	0.2243811876050435	0.18267121512107629	0.18267121512107629	0.16804905642024912	0.15946659331636834	0.29880822503368815	0.3363073728896388	0.22075047918637844	0.10073441760997599	0.30325918217114983	0.24911853362854125	0.2573401113306972	0.41960121435353687	0.28635517310292313	0.273959204139025	0.16559044051020963	0.13478518181681085	0.17049319890334727	0.3480661341313408	0.36704368213978095	0.516805165195789	0.49220977936870547	0.22278452303653812	0.36545879956988486	0.24624738108434818	0.4548487609177824	0.4571273161480701	0.22948726981667422	0.2057831368375214	0.33735447967198456	0.2147459696554335	0.21808768517912433	0.0	0.46382995727196275	0.26522494100880556	0.2659572724711927	0.36680370254023986	0.22948728173269145	0.40020293877460605	0.24624738108434818	0.26523069362410867	0.3228491252054447	0.23171101496476548	0.5497915782540311	0.37071857322104135	0.5731032216762239	0.30204905271877497	0.2594218114691008	0.3480661341313408	0.18267121512107629	0.19790545824190467	0.13877068837748602
ec169	0.5020716634528629	0.4242369996240455	0.3813663020207447	0.3813663020207447	0.3916291781367002	0.4016639654072833	0.46332409957250675	0.5366037956404481	0.44843424022388145	0.43760430462392225	0.4647614205148485	0.4599177134018894	0.37031171841591315	0.525000562245351	0.43123693293989285	0.43994319039303426	0.3901369125997831	0.4384749902717804	0.3931141689639023	0.42899308600662633	0.4459800977596812	0.5455923786738102	0.5315782185516328	0.3698359255639068	0.44266715735786744	0.33785401906953	0.5391263902912516	0.5405407696441216	0.3476408156697395	0.4254465574041696	0.3977961494114147	0.36419605764319335	0.36708772969836856	0.46382995727196275	0.0	0.3548410237600313	0.3799782832977511	0.4828363144533388	0.347640808814418	0.5246767088025707	0.33785401906953	0.3785235437412699	0.4725919822964874	0.3493017247705618	0.4346260130511876	0.47169685712210374	0.6306036861876598	0.4622064402611209	0.4363437616782906	0.42899308600662633	0.3813663020207447	0.3941928792193267	0.46463585676342467
ec170	0.33065983857357173	0.25918550278988056	0.10476041427305068	0.10476041427305068	0.1257027171236817	0.15490071330109384	0.22780100442025164	0.3979717619549828	0.24380727292503132	0.22252441659998387	0.27362839261696603	0.2648447519209285	0.154169394856596	0.37154347753032974	0.20387941715702268	0.2205215841175126	0.12267563924370428	0.2253152753611125	0.12870899863685784	0.15636548815480872	0.1351191699328324	0.4523309089492796	0.4016698662621132	0.08088085788700607	0.18527268026609198	0.024565617014758605	0.4021451797548219	0.4267781131134036	0.045278516524741685	0.19270525987648	0.1916947993268666	0.06906288124823003	0.06517929114374597	0.26522494100880556	0.3548410237600313	0.0	0.10190561879913496	0.3059445321940043	0.04527850211109857	0.257728984753359	0.024565617014758605	0.10737265933104194	0.28128059086670437	0.04876677968415699	0.5538227761249254	0.23490877000878072	0.5572078146605469	0.22655102389104953	0.22132785194865148	0.15636548815480872	0.10476041427305068	0.12297315922393466	0.2734013605819992
ec173	0.3532533617481521	0.2921675159916485	0.11073091366538873	0.11073091366538873	0.1308894876387297	0.19581832919644643	0.26717281650086455	0.418986019052977	0.2767164207971638	0.252302239406571	0.3040381726278404	0.2959808930505067	0.198474454696578	0.39521831373150385	0.20640542627581784	0.22253533308306284	0.1279738444775949	0.25982161236770085	0.13378571872412262	0.20316002198678626	0.22635573205722564	0.47053048273455944	0.4038974130461261	0.08778143378390729	0.22899056768984777	0.07870992214692116	0.4228730600776939	0.449572113232882	0.09720405879073252	0.19558591257731067	0.19491742467656292	0.07643808011118788	0.08045576906579013	0.2659572724711927	0.3799782832977511	0.10190561879913496	0.0	0.3337527273434189	0.09720404590581933	0.29940988250687445	0.07870992214692116	0.14690915786163516	0.2815864295366353	0.10032297489199671	0.5654406181354273	0.2367422016536928	0.5555269225009081	0.29305543339759954	0.2561833253356853	0.20316002198678626	0.11073091366538873	0.1283667029806476	0.3038298116098764
ec175	0.43267360809282784	0.36427976440628185	0.3352856132963129	0.3352856132963129	0.3222384965051434	0.315700448473776	0.42039696073237176	0.5063336555716821	0.35784542368434497	0.33616843865771323	0.4082630386575357	0.4227174916461844	0.3710480641101754	0.49252871385843133	0.36810895154636225	0.3322085199529929	0.320505323852781	0.33769179715780484	0.32396286204576114	0.38224545150470735	0.3997247308912941	0.530848944516834	0.5320445472682191	0.2968911207959675	0.39745714900991513	0.2884652606166915	0.5090747639758018	0.5409741163609652	0.2730283525370801	0.3614187879267789	0.398501351801486	0.2903189116050128	0.29333902007309015	0.36680370254023986	0.4828363144533388	0.3059445321940043	0.3337527273434189	0.0	0.2730283445583822	0.4579274654668451	0.2884652606166915	0.3086055725140174	0.33107076243840217	0.2749612149977217	0.6024410661143922	0.4283722847699435	0.6308937506489399	0.4107320531389236	0.3093762994210792	0.38224545150470735	0.3352856132963129	0.34846808237807836	0.3911207927504999
ec176	0.3235963363802558	0.22245340592106327	0.10001635817514787	0.10001635817514787	0.0831790385922352	0.1496018991962473	0.2207892130388793	0.3909651433747343	0.21848399118827133	0.18550693078840938	0.2391795837956924	0.25845542471920274	0.1484365840162799	0.3643479363630607	0.16515806184672405	0.1826096630485813	0.08000473105802125	0.188575174695568	0.0863315382753006	0.15023571569647845	0.17427967842287734	0.42517561679410143	0.3980885726055435	0.03617715389889601	0.1787554049235335	0.021234554161339857	0.39513172876090513	0.41833254143571186	1.5097222745311223e-08	0.1534404209235302	0.18519861532735452	0.02378437982071108	0.027938748746957478	0.22948728173269145	0.347640808814418	0.04527850211109857	0.09720404590581933	0.2730283445583822	0.0	0.2543415819921358	0.021234554161339857	0.06487252090388328	0.24632383907657107	0.0036537121880797284	0.5326624310213289	0.22761714630613067	0.5523053850622062	0.23497616313738917	0.21530758776573733	0.15023571569647845	0.10001635817514787	0.11786463624961342	0.2669491354613184
ec177	0.5023170268767301	0.4287875201675978	0.3016423402487405	0.3016423402487405	0.28370874950920044	0.37058599291933664	0.4540135411517797	0.5492286857202561	0.41875189701228666	0.3885163059506251	0.43268785206501115	0.4511528869652015	0.38813060968815294	0.535404025327025	0.3490868739444487	0.362970094005048	0.2811718724889166	0.39495424843118965	0.28622780069477	0.4045772976886142	0.38990827499285813	0.5777142310190114	0.5613103588937645	0.24610420584727546	0.4245608045767298	0.2755761323136241	0.5523125439759069	0.5992696534446534	0.254341593249507	0.3397584099264752	0.3891768952244245	0.2361744887037316	0.23291007206760975	0.40020293877460605	0.5246767088025707	0.257728984753359	0.29940988250687445	0.4579274654668451	0.2543415819921358	0.0	0.2755761323136241	0.29763048688444005	0.41355433400167924	0.25706600324215534	0.651525807639723	0.4305485395072266	0.6755167191601678	0.40653681447063994	0.41921742882145024	0.4045772976886142	0.3016423402487405	0.2886549546986354	0.4574394255970802
ec178	0.3131164780284936	0.2396798724940301	0.08163845032980227	0.08163845032980227	0.10312164402845661	0.13361751737374455	0.20531551876199305	0.3828101269250908	0.22476312137555188	0.20286723788510833	0.25533524340199093	0.24633041338640793	0.13104743019601284	0.35513854536354483	0.18331746605511212	0.2003894386857659	0.10001635675213791	0.2058053948559565	0.10620554402489663	0.13179989957767077	0.15636550116766895	0.43791079317842163	0.3881864161623619	0.05714212984422243	0.16154883275632553	0.0	0.3870886491189735	0.4094110293960164	0.02123453906411711	0.17185468238351567	0.1685276063982667	0.04501890378760545	0.04917327271385184	0.24624738108434818	0.33785401906953	0.024565617014758605	0.07870992214692116	0.2884652606166915	0.021234554161339857	0.2755761323136241	0.0	0.08480408684423166	0.26271771167150687	0.024810681346279534	0.5425861219802568	0.2119695118736668	0.5468503040959002	0.2414079396542458	0.20171755795747448	0.13179989957767077	0.08163845032980227	0.09985119512117172	0.25510251377630183
ec179	0.3438021142978086	0.1834175799280365	0.14942075155934595	0.14942075155934595	0.13334356189016539	0.1983829499087195	0.26809341410293813	0.41700769737467497	0.21733245801662612	0.21423848564483566	0.2686030519065432	0.29615007024108714	0.20117569556406453	0.3935278492437027	0.15968475629018195	0.22272139380873127	0.13050765739462836	0.23233143751234211	0.1361610470341184	0.2058895249146785	0.22845811037057673	0.44902098550047465	0.4250954285354259	0.09146192752076873	0.230957591929328	0.08480408684423166	0.42084124295845365	0.44672408225245297	0.0648725341554179	0.19639085773648055	0.1786189125428143	0.08045819119974115	0.08437137988254732	0.26523069362410867	0.3785235437412699	0.10737265933104194	0.14690915786163516	0.3086055725140174	0.06487252090388328	0.29763048688444005	0.08480408684423166	0.0	0.23953252563154975	0.06808027320485038	0.5482131220483137	0.2697064322135615	0.567419895633246	0.23338446694963152	0.24730199889943372	0.2058895249146785	0.14942075155934595	0.1662892523430076	0.2693171813779649
ec180	0.41586758076539154	0.28203753435483114	0.2833684380747233	0.2833684380747233	0.2694478237422452	0.2935539590893801	0.4039761146730605	0.4979988100119074	0.2086208598744391	0.3119459389089667	0.39352024887793563	0.40874379207949296	0.3513494264014678	0.48300976794537454	0.25537526153321566	0.28334887954984167	0.2674337227004062	0.3179433284878404	0.27145085506549593	0.36231161205388285	0.3808744795934414	0.5237732096241647	0.501286000669287	0.23991202411969353	0.3789621904921924	0.26271771167150687	0.5009031720412332	0.5332877347915654	0.24632382742093203	0.3147652329940984	0.27982088174367065	0.23222561000472597	0.23549293942755445	0.3228491252054447	0.4725919822964874	0.28128059086670437	0.2815864295366353	0.33107076243840217	0.24632383907657107	0.41355433400167924	0.26271771167150687	0.23953252563154975	0.0	0.2484515861851406	0.5990987892113676	0.38400137315233	0.612019444608465	0.2714666011424587	0.3578944853049227	0.36231161205388285	0.2833684380747233	0.297580517302766	0.346315874798767
ec181	0.3253738664911862	0.22475969657712339	0.10311591914606198	0.10311591914606198	0.08632573030772724	0.1523027986843557	0.22340063792617415	0.39235170706410594	0.22073410086268247	0.1879415228332365	0.24129637656424496	0.2605099665072998	0.15136938479818024	0.36591178558320653	0.16776798035118812	0.18511176967094167	0.08317321241266483	0.19098247486863706	0.08945666420358551	0.15334050981903308	0.17729662282576877	0.42643705952307354	0.39976626272847415	0.03965414158109371	0.18165564645728793	0.024810681346279534	0.3964994068733917	0.4198460245685788	0.003653727175182203	0.15612400021381884	0.1880101593577782	0.02735119067670177	0.03149038073479688	0.23171101496476548	0.3493017247705618	0.04876677968415699	0.10032297489199671	0.2749612149977217	0.0036537121880797284	0.25706600324215534	0.024810681346279534	0.06808027320485038	0.2484515861851406	0.0	0.5334619739184463	0.23025671561817707	0.5532341815530705	0.23719764547091374	0.21760780764595808	0.15334050981903308	0.10311591914606198	0.12090272739411993	0.2689569447435119
ec182	0.5856271455801146	0.550799256345726	0.5660932748847347	0.5660932748847347	0.5571842973016291	0.5250782736038963	0.5715989910373906	0.5964161330396027	0.5433923265899279	0.5324190244213756	0.5425763266420887	0.5587117750609322	0.5894379898858502	0.4553016779754585	0.5656991157134158	0.5817572527658597	0.556445109033459	0.5784469888044488	0.5579210113455269	0.6028732251686919	0.614109872257861	0.6547191436574106	0.6735592834158536	0.5465028211117683	0.6092154314779286	0.5425861219802568	0.523894664372933	0.6336347382479222	0.5326624239658294	0.5266996945743982	0.6075515440851738	0.5437777513232172	0.5457192440271608	0.5497915782540311	0.4346260130511876	0.5538227761249254	0.5654406181354273	0.6024410661143922	0.5326624310213289	0.651525807639723	0.5425861219802568	0.5482131220483137	0.5990987892113676	0.5334619739184463	0.0	0.6261134730047382	0.7034435665245322	0.5525437803884672	0.5448656182636532	0.6028732251686919	0.5660932748847347	0.5746984168528696	0.5615226424378399
ec184	0.41109747310833694	0.39754164502683814	0.23906645031788892	0.23906645031788892	0.2561358044632365	0.31117081047695355	0.18195587601778304	0.5009889001468767	0.37986194241653226	0.35911761480318516	0.40309124850739314	0.35191257812339294	0.27072916742649455	0.4498698854128882	0.32015279249401996	0.3338416309826261	0.2536664670041994	0.3655053998077061	0.25858887988784485	0.10137146501796857	0.12753020144386767	0.548339054549692	0.3587372700231711	0.21964393039048286	0.13408723327313532	0.2119695118736668	0.5043041174233092	0.41208490857604413	0.22761715721030593	0.31097365629394436	0.24058786223378895	0.2100478152397185	0.21402097824618627	0.37071857322104135	0.47169685712210374	0.23490877000878072	0.2367422016536928	0.4283722847699435	0.22761714630613067	0.4305485395072266	0.2119695118736668	0.2697064322135615	0.38400137315233	0.23025671561817707	0.6261134730047382	0.0	0.5324100215931926	0.39060117329914745	0.33553922610927356	0.10137146501796857	0.23906645031788892	0.25651396298426266	0.4029140395296939
ec185	0.5918440441874481	0.5614557104533158	0.5563522998020657	0.5563522998020657	0.5624747111866754	0.5468715186326454	0.49195635627319945	0.542945243679027	0.5772769653960903	0.5678649707774374	0.4770591842898205	0.5848543457624679	0.5431661435810362	0.6403845989111238	0.5725484759444865	0.582346969803117	0.5615823251393921	0.6044229248294857	0.5633634689324922	0.5192714213685226	0.5303231748437267	0.5500426803153137	0.4144219731323051	0.538797336062233	0.5293413458125719	0.5468503040959002	0.49241900091099333	0.5337176956390904	0.5523053842474851	0.5365957176367762	0.5315979472588991	0.5461863095576788	0.5451003015261098	0.5731032216762239	0.6306036861876598	0.5572078146605469	0.5555269225009081	0.6308937506489399	0.5523053850622062	0.6755167191601678	0.5468503040959002	0.567419895633246	0.612019444608465	0.5532341815530705	0.7034435665245322	0.5324100215931926	0.0	0.5830836624406016	0.5598165625207274	0.5192714213685226	0.5563522998020657	0.5669920001907534	0.5879806174100498
ec186	0.328159506089057	0.2284632259849199	0.2948353888570909	0.2948353888570909	0.2903736657716501	0.22963964556117375	0.2876807769757961	0.4265145922447451	0.12967349030293396	0.2661087144586276	0.2802885184817675	0.31654635949416976	0.32738205294771655	0.4686297126015268	0.25178036494963896	0.3536098389268048	0.28839906140454846	0.3541717272903704	0.2923373554781855	0.33759772492955464	0.32456979637450933	0.5215519014979197	0.5047491449239884	0.26140665911890193	0.35555124044726066	0.2414079396542458	0.45326988121554396	0.4259518738871204	0.2349761723097017	0.24269559437998023	0.2846898995474189	0.25386471140490807	0.2513948950683201	0.30204905271877497	0.4622064402611209	0.22655102389104953	0.29305543339759954	0.4107320531389236	0.23497616313738917	0.40653681447063994	0.2414079396542458	0.23338446694963152	0.2714666011424587	0.23719764547091374	0.5525437803884672	0.39060117329914745	0.5830836624406016	0.0	0.28173816759991455	0.33759772492955464	0.2948353888570909	0.3092613958842086	0.2919171740243086
ec187	0.30635814105556913	0.24924456558013652	0.25809341808378444	0.25809341808378444	0.2721774289725736	0.15623836230289273	0.23308262294669693	0.3981969733574202	0.23569041685857428	0.20674209930044318	0.2794833534517165	0.2556443343028778	0.2980089038547987	0.4482450695609847	0.3036562116938114	0.2968174570355097	0.27013380243062135	0.3138952273060563	0.27420963002361676	0.3069310976456729	0.32654138624316525	0.5105158449501562	0.486565857981549	0.22406747257065276	0.32602069486129825	0.20171755795747448	0.4292143154702372	0.4256054122326857	0.2153075824124723	0.20184922853051068	0.3285399589254635	0.23437590009480444	0.23770652621731106	0.2594218114691008	0.4363437616782906	0.22132785194865148	0.2561833253356853	0.3093762994210792	0.21530758776573733	0.41921742882145024	0.20171755795747448	0.24730199889943372	0.3578944853049227	0.21760780764595808	0.5448656182636532	0.33553922610927356	0.5598165625207274	0.28173816759991455	0.0	0.3069310976456729	0.25809341808378444	0.2728067460297986	0.2625740570497754
ec188	0.36718600097117154	0.34433183839611775	0.20569295751147523	0.20569295751147523	0.2242741495246458	0.247806619925217	0.09629260844593333	0.4641556768502078	0.3269392456970053	0.3083322941482751	0.35348198354063914	0.3456639715170781	0.19680170645848566	0.4066035404655923	0.2936369261321753	0.3084027951014892	0.22158835533439578	0.3104801640590693	0.22694149200557492	0.0	0.028294861493391256	0.5152778631508806	0.33376563418449284	0.18450566853169337	0.039262550725175385	0.13179989957767077	0.46787029037637407	0.3610278974991957	0.15023572852555914	0.2837225836887474	0.20550909717082458	0.17402009324904746	0.17817446217529387	0.3480661341313408	0.42899308600662633	0.15636548815480872	0.20316002198678626	0.38224545150470735	0.15023571569647845	0.4045772976886142	0.13179989957767077	0.2058895249146785	0.36231161205388285	0.15334050981903308	0.6028732251686919	0.10137146501796857	0.5192714213685226	0.33759772492955464	0.3069310976456729	0.0	0.20569295751147523	0.2239057020044312	0.35327991025001554
ec97	0.28119190387028814	0.2939759590095177	0.0	0.0	0.023927432743707476	0.19805056709183025	0.2693156871745063	0.3592737069171261	0.27852264074414906	0.16674612641551315	0.30571066918697914	0.21758936346287786	0.09515364881717275	0.32967211458076895	0.2085793554268393	0.22462190573049318	0.020470492477711908	0.17551895316796515	0.027360082180740455	0.20569295751147523	0.2288149347877791	0.4715430070492896	0.40538105319179835	0.09065266407853434	0.2313621928042183	0.08163845032980227	0.4240236361309885	0.45083073949728064	0.10001637097991015	0.1978194391459042	0.19739255154436117	0.07938104615746674	0.08338593258965736	0.18267121512107629	0.3813663020207447	0.10476041427305068	0.11073091366538873	0.3352856132963129	0.10001635817514787	0.3016423402487405	0.08163845032980227	0.14942075155934595	0.2833684380747233	0.10311591914606198	0.5660932748847347	0.23906645031788892	0.5563522998020657	0.2948353888570909	0.25809341808378444	0.20569295751147523	0.0	0.01863906433125399	0.22669598637905858
ec98	0.2950482930503996	0.30861446332710785	0.01863906433125399	0.01863906433125399	0.04212050313709915	0.21395465186892998	0.28606961956660754	0.37121624446370594	0.2928308146891473	0.1822771983364148	0.31947966213554724	0.2321727648750112	0.11336639381164236	0.34259396109806356	0.2242746355489732	0.23999903346389923	0.0387280058914144	0.19088650085470787	0.04548917123202831	0.2239057020044312	0.24702767917583132	0.4824998855530699	0.41964139460431926	0.10868664092060135	0.24898636476014235	0.09985119512117172	0.435446272071922	0.463932169776835	0.1178646488004344	0.21372810760249228	0.2150074203517285	0.09763855930323677	0.10164344571721268	0.19790545824190467	0.3941928792193267	0.12297315922393466	0.1283667029806476	0.34846808237807836	0.11786463624961342	0.2886549546986354	0.09985119512117172	0.1662892523430076	0.297580517302766	0.12090272739411993	0.5746984168528696	0.25651396298426266	0.5669920001907534	0.3092613958842086	0.2728067460297986	0.2239057020044312	0.01863906433125399	0.0	0.24110964883775712
ec99	0.1809070317786353	0.196455192927606	0.22669598637905858	0.22669598637905858	0.24108260623028124	0.14022097657162627	0.3009958949237395	0.3370405899325894	0.18409169687202634	0.11826215053594653	0.32790447286834373	0.25249943998211055	0.2657985154837278	0.42160680548059737	0.3131223714485224	0.3330282670181001	0.23899439413215287	0.19833545366272148	0.24315940387357488	0.35327991025001554	0.3715787656144849	0.5319937518701721	0.5143131311336477	0.29158460070597764	0.36993232959521666	0.25510251377630183	0.45582107148310197	0.458176024727088	0.26694914375002277	0.26795614537617995	0.33769203286865496	0.284762552468161	0.2878739860721066	0.13877068837748602	0.46463585676342467	0.2734013605819992	0.3038298116098764	0.3911207927504999	0.2669491354613184	0.4574394255970802	0.25510251377630183	0.2693171813779649	0.346315874798767	0.2689569447435119	0.5615226424378399	0.4029140395296939	0.5879806174100498	0.2919171740243086	0.2625740570497754	0.35327991025001554	0.22669598637905858	0.24110964883775712	0.0
