	ec1058	ec1059	ec1065	ec1073	ec1075	ec1078	ec1084	ec1091	ec1092	ec1094	ec1098	ec1100	ec1108	ec1113	ec1116	ec1122	ec1124	ec1129	ec1132	ec1133	ec1138	ec1140	ec1149	ec1249	ec1265	ec1314	ec1346	ec1349	ec1361	ec1362	ec1377	ec1378	ec1393	ec1396	ec1400	ec1409	ec1411	ec1420	ec1424	ec1425	ec1427	ec1438	eti111	eti114	eti123	eti135
ec1393	0.86271249458916	0.8651779541154709	0.8193693895496447	0.8539319406982337	0.8507724794621631	0.8531616172876899	0.8656981279356282	0.8702735036824096	0.8539182204747832	0.8876478579834017	0.8681671317897184	0.8502812394034913	0.8720769557322806	0.8562816122057909	0.810307807081101	0.870484392389696	0.843647873238816	0.7993941072163819	0.8751253530527955	0.886033563274778	0.8793489958932739	0.8235890913702862	0.8786891948247584	0.5592293098305595	0.592865265135825	0.5501222929426904	0.431256622273238	0.5580825667198959	0.5235335331482006	0.5393981600589728	0.53161535022671	0.5644427981047944	0	0.573040293349412	0.5811655674913657	0.5394919866702772	0.5858165849991255	0.5673409131503556	0.5800980551216057	0.5612378432386782	0.585432711048814	0.5375666293221686	0.6541722489500548	0.6091171861425732	0.5942954208888173	0.615418697018778
ec1396	0.8745618336610513	0.8841498249093631	0.859716463302916	0.8799695516872261	0.868885033447767	0.8729992325061595	0.8865411452489135	0.880974592714423	0.8715267925679268	0.8938914162817481	0.8843115076995025	0.8679954300927601	0.8850599588258219	0.8677046206345498	0.8331151334769366	0.8874106547911563	0.8614281883262607	0.8546002434417079	0.8925234689411394	0.8946277815072696	0.8945835328458409	0.8417933707329424	0.8986023602351677	0.590035331112885	0.6414985877691245	0.4318192802132492	0.5069645210799016	0.502332708236523	0.3166796066793756	0.3285710045518376	0.5109579095966211	0.3129249023853264	0.573040293349412	0	0.5166254218388504	0.4816818573454373	0.3057107397414638	0.2741706760601915	0.4567596749873701	0.3728649713294965	0.05551106123363165	0.3444225221444459	0.6029364917039262	0.4425420374050455	0.4369167944493921	0.5115280802559443
ec1400	0.8353606224103144	0.8613538509477017	0.847440844605354	0.8374637460023711	0.820639765618548	0.8389342937268784	0.8524818763899011	0.8476282612827983	0.8377405635433265	0.8606085199907511	0.8449958744239934	0.8294229365140818	0.8453737593183376	0.8395111567511196	0.8082362117116956	0.8466399868779112	0.8219641289744902	0.8411261867905886	0.8590227614856031	0.8614245850106358	0.8662910609903578	0.798990446246724	0.8593757927235859	0.4412829010157606	0.4997441466011376	0.2569192386444786	0.4890880507247975	0.2407251301039673	0.3841671590510722	0.3543800760397589	0.5737258761448222	0.3922766757715568	0.5811655674913657	0.5166254218388504	0	0.3529450007763848	0.393736174646604	0.4128852726471466	0.2813134097447155	0.4657037639941845	0.501168905826973	0.3500378116970567	0.4415386629099541	0.4211030227484106	0.4645415853085247	0.5022299024569906
ec1409	0.8622083324154246	0.8783891100330243	0.862179983394266	0.8482978832351701	0.8483145842075155	0.8398049780924816	0.8675454956833504	0.8529638101355266	0.8524560375897939	0.8790509720376573	0.8641393894058252	0.8469447929723271	0.8687521300074941	0.8605568810341209	0.8244324036781661	0.8664928972289906	0.8412822785878076	0.8543122395576818	0.8676714106232959	0.8830296870971456	0.8807628156691294	0.8095928076157521	0.8778230696880857	0.5414997604660323	0.545894364809531	0.2937739952326048	0.4949263355287446	0.3707440075509237	0.3287675046965115	0.3291749146797276	0.6031549133809923	0.3582761712198334	0.5394919866702772	0.4816818573454373	0.3529450007763848	0	0.4849138314512053	0.3681074437782403	0.4218081494088841	0.4329687300054932	0.4703875379873919	0.3152067989215601	0.5249190621014073	0.3877084568115454	0.4241096526280781	0.450582099750348
ec1411	0.8388487603093771	0.8395433219445145	0.8161589829954641	0.8327400089852733	0.8128977841451361	0.824354079092778	0.8415354217875554	0.8391567618071404	0.8218593394703203	0.8593657003531018	0.836867194047837	0.8178746147047729	0.8377750477117379	0.8345065312042707	0.7643009987703432	0.8407324492550332	0.8041151076607268	0.8117394119908032	0.8492412775685407	0.8578251905770051	0.8520147440537246	0.7993062785514046	0.8554613755313051	0.4751455799939669	0.5644080645450599	0.4839297595881829	0.5516557993091926	0.3078990041539251	0.4528754348509549	0.4214027786839338	0.3781504414309407	0.5041901941710103	0.5858165849991255	0.3057107397414638	0.393736174646604	0.4849138314512053	0	0.4706389097054991	0.3267586127891339	0.5146498630063363	0.3222481655162705	0.4675023367705062	0.4640743663561128	0.5154654472464818	0.5308504432283303	0.5627749098378504
ec1420	0.8685966917950051	0.8902808926427934	0.866709808323272	0.8745391895579612	0.8623537041919547	0.8668809232781989	0.880346216652962	0.8756266673480763	0.8640133576145623	0.8897394038327128	0.8778187186417139	0.8611859882378349	0.8801954878332197	0.8611874167897631	0.8396858885952592	0.8807993760948886	0.8526401616940813	0.8640790343449767	0.8884287699140299	0.890473335543046	0.8902757923478628	0.8324211124226663	0.8947829305642241	0.5769230300934698	0.5891636011534233	0.2792343128185982	0.4803535823834859	0.3896820067958113	0.1161698480785813	0.1188808662795564	0.6340626666165865	0.07390138282643634	0.5673409131503556	0.2741706760601915	0.4128852726471466	0.3681074437782403	0.4706389097054991	0	0.313303518181352	0.1792160953726002	0.2918352353596159	0.1171004085482155	0.5242216875912075	0.3084129891713907	0.2848409832843329	0.3953777329928567
ec1424	0.844077918378548	0.8630231343455365	0.8364578180223352	0.8373513087755797	0.8290990495049388	0.8346457149977035	0.8540352995973025	0.8454276547393019	0.8339249467677724	0.8643237489641816	0.850468945435784	0.8319639764830421	0.8507807110495265	0.8373300900317449	0.7977100363141615	0.8523556339002653	0.8183293101559431	0.8306657843122078	0.8636902720130458	0.8644277162589318	0.8626149428429539	0.8053996441225857	0.8692164279252463	0.5169529936757176	0.5267644623201906	0.38370261410182	0.5532903525952898	0.2285072887968598	0.3604890460757983	0.3351153148562553	0.5433838626917336	0.2920206732124083	0.5800980551216057	0.4567596749873701	0.2813134097447155	0.4218081494088841	0.3267586127891339	0.313303518181352	0	0.3882342979713097	0.4692341293630232	0.3099766091687184	0.3428339278901222	0.4733929716176249	0.3835819657721477	0.4902791333928263
ec1425	0.8457025932405154	0.872112062303144	0.8457294050445721	0.8525943394229705	0.8384325629217418	0.8452000769207159	0.8596555722088134	0.8539336456205335	0.8503169728487375	0.8732476375918731	0.8654287018538341	0.8372787993418802	0.8579314382461536	0.8390760200936199	0.8156076728094287	0.8656167018922645	0.827170937125646	0.8468290631952551	0.8683348305363331	0.8696721974011243	0.8704333855228996	0.8077233474799018	0.876026146395528	0.5595408832525387	0.5617144193240315	0.3765376592466897	0.4613290002596651	0.4485343300093181	0.2476753568659123	0.2536519506560057	0.6215733388949116	0.2295874980638158	0.5612378432386782	0.3728649713294965	0.4657037639941845	0.4329687300054932	0.5146498630063363	0.1792160953726002	0.3882342979713097	0	0.3850190405108053	0.2517257225589651	0.5545041972435653	0.3948897227539275	0.3606818911123977	0.4543787165048742
ec1427	0.8717072915372145	0.8850625538766161	0.8591065011499578	0.8789138587815146	0.8659390095192758	0.8742608297764343	0.8800392878126272	0.8754964999742962	0.8681428114092186	0.8890527097283168	0.8800877009992751	0.8617331682978587	0.8834710178462574	0.8690467909782087	0.8302254292846373	0.8830166563617933	0.8605518561883581	0.8560662756896483	0.8878112937253649	0.8921358956657383	0.8920050585288271	0.8410204048012385	0.8939235863420274	0.5683936077454189	0.6249622874745425	0.4159684433918098	0.4840399208938648	0.4782600810199652	0.3515658230890641	0.3447344077976346	0.5082874805142774	0.3310649600587946	0.585432711048814	0.05551106123363165	0.501168905826973	0.4703875379873919	0.3222481655162705	0.2918352353596159	0.4692341293630232	0.3850190405108053	0	0.3588752954169591	0.5783435799717351	0.4275817577966898	0.4603617466350519	0.4874472104960555
ec1438	0.8750270551344052	0.8900525786944933	0.8724576164423441	0.8675447662674826	0.8620287406639884	0.8665699128227639	0.8803027500414566	0.8826769748206272	0.8649399925582776	0.8968653580133726	0.8775632296897409	0.8621628529193248	0.8801486285037712	0.8692465446365722	0.8397797543817913	0.8805357465988702	0.8539334383397249	0.8704515368692192	0.8892336244741502	0.895152757882993	0.8957077467275082	0.8323562970413719	0.8945554867750524	0.5765822145203644	0.5878647903733235	0.2145008686207928	0.4387536249810159	0.3901617078660828	0.1185192482580484	0.1182385948791639	0.6334325037985187	0.07099135213514682	0.5375666293221686	0.3444225221444459	0.3500378116970567	0.3152067989215601	0.4675023367705062	0.1171004085482155	0.3099766091687184	0.2517257225589651	0.3588752954169591	0	0.5097069144880787	0.312898933585087	0.2834055455913275	0.3802959836227929
eti111	0.7752126075826563	0.8016269591661751	0.7640122300775248	0.7645702935176657	0.7448534314791782	0.7572331476404709	0.7896582883962801	0.7723300329092709	0.7708404219932202	0.8022917207199037	0.7799210072688669	0.7533916005173592	0.771943897205011	0.7751138534483022	0.7269588696447855	0.7718737747252831	0.7493254851290071	0.7636308236474602	0.7987146758549526	0.7900861856826437	0.8008218024153338	0.7179487847823049	0.7980383415225306	0.5669276311502476	0.587743083861833	0.5193326320357429	0.6132200567402568	0.3944272905776812	0.5364289183602305	0.5205003635077394	0.5886526983689421	0.5156226810987952	0.6541722489500548	0.6029364917039262	0.4415386629099541	0.5249190621014073	0.4640743663561128	0.5242216875912075	0.3428339278901222	0.5545041972435653	0.5783435799717351	0.5097069144880787	0	0.4597049271068023	0.4665219107560727	0.5007174549190223
eti114	0.839878290923691	0.8623800592905196	0.8460254952358212	0.8433450144550346	0.824076773255684	0.8324859272422347	0.8473775036821005	0.8386759694563005	0.8290416987057905	0.8632453642084088	0.8465107603358003	0.8178205198325504	0.8478693959070438	0.8394638750887821	0.806589711967206	0.8469142659693453	0.8182809166353535	0.8416905567987414	0.858553245446394	0.8636014021575744	0.862214606401094	0.7968199349984166	0.8610244636029123	0.5594663902710528	0.6092459780742973	0.3528116198909884	0.517097109643046	0.4513819745441325	0.2915035358784949	0.3136057035411641	0.6482142535408952	0.3453338593344153	0.6091171861425732	0.4425420374050455	0.4211030227484106	0.3877084568115454	0.5154654472464818	0.3084129891713907	0.4733929716176249	0.3948897227539275	0.4275817577966898	0.312898933585087	0.4597049271068023	0	0.4209705424885108	0.4464298177699791
eti123	0.8473707905091999	0.8728379327352731	0.8524530098584815	0.8469174408868468	0.8366718481003037	0.8435046239414703	0.8664456850447906	0.8539070514020194	0.8528778789932494	0.8705113069494238	0.8628109323470146	0.8457342029099286	0.8591601844867005	0.8399578743031024	0.8245870578901767	0.8651911311268153	0.8321428066829151	0.8450618008193386	0.8701363590101895	0.8703836079815371	0.8716766755833929	0.814699982537666	0.8756532819589412	0.625830453284553	0.6460262773967687	0.3550952334984152	0.5405941082227016	0.4977055547036832	0.325057118157824	0.3100837399769179	0.6775105997789336	0.258089991210375	0.5942954208888173	0.4369167944493921	0.4645415853085247	0.4241096526280781	0.5308504432283303	0.2848409832843329	0.3835819657721477	0.3606818911123977	0.4603617466350519	0.2834055455913275	0.4665219107560727	0.4209705424885108	0	0.4593166058839441
eti135	0.8141739658517229	0.8472239689379176	0.8228277276204257	0.8126894156550468	0.8011971528981655	0.8168547190887839	0.8314104966858878	0.8249878232767364	0.8160953681415851	0.846048910158089	0.8278895368889336	0.8042191306879688	0.8293091240712097	0.8188789650269204	0.786424143371265	0.8335728186359433	0.8118644688735485	0.8287912253283289	0.8425774419106926	0.8459613200782411	0.8497661626135139	0.7781387233326847	0.8450369506392922	0.5737902960051615	0.6172550205678293	0.4318649366793652	0.5090745961712535	0.5106436359696258	0.4213157034866359	0.4201149324320999	0.656287431996177	0.3812407772028856	0.615418697018778	0.5115280802559443	0.5022299024569906	0.450582099750348	0.5627749098378504	0.3953777329928567	0.4902791333928263	0.4543787165048742	0.4874472104960555	0.3802959836227929	0.5007174549190223	0.4464298177699791	0.4593166058839441	0
