	ec1306	ec1322	ec1341	ec1350	ec1353	ec1354	ec1357	ec1367	ec1369	ec1382	ec1384	ec1386	ec1398	ec1401	ec1403	ec1404	ec1412	ec1417	ec1419	ec1430	ec1433	ec1441	ec1449	ec1450	ec1460	ec1468	ec1490	ec1492	ec1497	ec1498	ec1500	ec1505	ec1508	ec1514	ec1524	ec1526	ec1530	eti122	eti124	eti126	eti149	eti153	eti154	eti156	eti161	eti165	eti166	eti167
ec1505	0.2384248590764556	0.1020483855107184	0.3072951039970092	0.0845522488076651	0.1582807464711884	0.339945778324079	0.05875842391621706	0.05453739581868017	0.05190811193870973	0.07167820700289111	0.1195124268198855	0.4866164486528748	0.06210259533031412	0.3814204988641807	0.04422590720535524	0.05908660705218971	0.07954851849454966	0.2962988316229341	0.2667510140760184	0.05651556248287549	0.2997207919852041	0.6674969879731595	0.5885213236975639	1.283941799379432	0.4227074688938875	0.2939828099220601	0.04073972603302304	0.1144667956834441	0.5840920990464614	0.5836460311181214	0.04254151691306825	0	0.1199082712533719	0.04837909140020103	0.06216308604452108	0.5882478169778809	0.4606858193618794	0.0987138412175424	0.1731942853791618	0.06804046197435101	1.244593891884209	0.05322084901397482	0.05539804031950386	0.2997222664835871	0.08379824836062512	0.04133405522335667	0.2430556756076242	0.1606893642843948
ec1508	0.1751818214110405	0.06484247483420082	0.2724531211597633	0.07861622356494327	0.1113475741038202	0.3238318150126621	0.08019038395654467	0.07590081925667658	0.09829832070249478	0.08393195697869905	0.07600488749478745	0.4654166993480018	0.1033470421869772	0.3121195831161558	0.08947723213571264	0.0896219964832282	0.07648943379787813	0.2608999661594412	0.2319086710299537	0.09614206363437565	0.2722244097504218	0.6097042505974873	0.5320610182041925	1.264596288111098	0.3536674521152483	0.258527071005056	0.09117110676174625	0.06789087474810578	0.561111145925018	0.5167918948698833	0.08807097992083911	0.1199082712533719	0	0.08772319531656946	0.07168027228271991	0.5606815087943642	0.4021447676273857	0.05923308322571581	0.1155642951416241	0.07674629513368747	1.198399301908506	0.09049361372507581	0.07508958726003194	0.2757261354466582	0.08845283059932703	0.09387900018837937	0.2191978985383755	0.1662990616354137
ec1514	0.217348388115159	0.09199939254673956	0.3029993682918306	0.06606218259199206	0.144864815845324	0.3402980873090227	0.03567628623003555	0.04574498407887394	0.03971734050387579	0.05028635213783041	0.1058445228316954	0.4704946296141171	0.04652557529777238	0.3628629104793843	0.02334417340088963	0.04740873950470263	0.08034593958400234	0.293465228435006	0.2581995485658019	0.04166337485971652	0.281365321183791	0.6538934918677948	0.5767530953983646	1.271190370591747	0.4065171450529463	0.2621980783462515	0.01976418110208512	0.08012198334270516	0.5856959414550202	0.5707275662688119	0.02561514644796358	0.04837909140020103	0.08772319531656946	0	0.02925966505317138	0.5841180642643163	0.4462658242891422	0.08685748962647408	0.1514923263478062	0.06336297043597006	1.233197435305676	0.03514822259477739	0.03050862116160756	0.3164733080815192	0.0986287690288634	0.02225451585945082	0.2434697978085701	0.1690904107264806
ec1524	0.2204124502396153	0.1012290317157501	0.312121861978497	0.06476183818731644	0.1544463250861623	0.3511987285174263	0.01579293755894506	0.05596028465012932	0.04083597391315773	0.05209967756752677	0.1116557283164024	0.4723403182175242	0.04369050741542798	0.3649504307770519	0.03435742251606965	0.05400550549777139	0.0911462376318609	0.3022122833066082	0.2627715606715086	0.04282853463915479	0.2849559522152536	0.6559091973767971	0.5789862330547473	1.273345257349592	0.4137749616461162	0.2665123946505384	0.03338782935347582	0.1027885498209271	0.5924000498216085	0.5728701445122351	0.04412023297447741	0.06216308604452108	0.07168027228271991	0.02925966505317138	0	0.5917459324932836	0.4494435492508951	0.09557202757030321	0.1502678362623941	0.06744854276083913	1.234802045486095	0.05252669086489911	0.04367814720699769	0.3250409952255132	0.1118014963945363	0.03750755514188003	0.2535894835943829	0.1820613719923136
ec1526	0.4896182601404521	0.5221449537828703	0.475214200722291	0.5728892706250397	0.5059717474134217	0.6610500325178821	0.5936084086875855	0.5561737908233245	0.5840944736714127	0.5796828654005518	0.5432747299784273	0.6878851245829543	0.5917515079567952	0.4768866150460569	0.5753488450005503	0.5630006114784111	0.553254270568044	0.4724940501211057	0.4789094917503044	0.5812447467980857	0.5577860902770753	0.7817163899746638	0.7554441791704671	1.085436423815425	0.5804707064980763	0.5488493932851946	0.5783378726052354	0.5290500748826638	0.4533755043327979	0.7051886118625672	0.5680550792034466	0.5882478169778809	0.5606815087943642	0.5841180642643163	0.5917459324932836	0	0.6384233319136875	0.5382763353159923	0.5227734780758013	0.560196009233116	1.03818961972502	0.5775888727711735	0.5664816481713406	0.4823740383807798	0.5351854145039188	0.5793458170913063	0.4574170612870239	0.5349972742880897
ec1530	0.3980448754122963	0.4184487238206221	0.3914561114761465	0.4236442621420407	0.3985657823844311	0.4944115355644885	0.4525227647455483	0.431079353417243	0.4503919622001229	0.4351785324684613	0.4201607488242319	0.411125793911863	0.4541835998591898	0.3695633232548696	0.4423034932213806	0.4366009891841699	0.4150332165979674	0.3831136017042356	0.3815741621026372	0.448191754413323	0.4139051188852244	0.3676852862558131	0.3150292183835651	1.19615172603258	0.2639750355051201	0.4088598055250242	0.4410165310751483	0.4118300786002013	0.5849283428022379	0.3228482266526722	0.4371112464176126	0.4606858193618794	0.4021447676273857	0.4462658242891422	0.4494435492508951	0.6384233319136875	0	0.4217118512948324	0.4054896304785813	0.4387133858763178	1.084039831325994	0.434755499940255	0.4291778390160125	0.328506383023163	0.4020523379257738	0.4444520459272006	0.3775320536708354	0.4822147793510544
eti122	0.1505888567178679	0.03124432333743315	0.2542706809834569	0.06222967968897816	0.08046121751825118	0.3191644607399933	0.0969633477656599	0.06341126441381345	0.07804152341642009	0.0690947480028537	0.04488581293403507	0.4621464138505736	0.08892626227720568	0.3215488034910253	0.07267571439436081	0.06165174734566294	0.05414842559943579	0.2426308948796238	0.2010923977420627	0.07463618194805838	0.2595673662064745	0.6333110827724758	0.5531521998989368	1.262057774921961	0.3608551787532815	0.2619550984090726	0.08169823383462899	0.04440824258534404	0.5365184213004522	0.5284709420727101	0.07644381946130162	0.0987138412175424	0.05923308322571581	0.08685748962647408	0.09557202757030321	0.5382763353159923	0.4217118512948324	0	0.08376500777617865	0.04406392715263339	1.219127826998341	0.08199536003980067	0.07268005493795428	0.2618510236133597	0.0636411676510846	0.08460769669311571	0.1992689734278732	0.1466995910637888
eti124	0.09274059546126009	0.09570360803805365	0.2119298587674253	0.1136338766112342	0.05464078338003535	0.3164654903055104	0.1509923836741089	0.1347028775562917	0.1314113000836719	0.1232616912175448	0.09086862334710025	0.4477714235433298	0.132337442674309	0.267291496882333	0.1378321359781765	0.1242900751544834	0.1271024722649361	0.2014514075524612	0.1529502826204385	0.1254308591456695	0.2485132389602437	0.6172857476453427	0.5326795587297093	1.246170879566203	0.3460811226358386	0.2508993827396714	0.148848576032513	0.08583317911089501	0.5173642751424857	0.4737604764064882	0.1441740281156263	0.1731942853791618	0.1155642951416241	0.1514923263478062	0.1502678362623941	0.5227734780758013	0.4054896304785813	0.08376500777617865	0	0.1090307793577139	1.203087616002346	0.1480053199029916	0.1406821738337854	0.2244103293420343	0.123541283856564	0.1525303996353946	0.1658432598906807	0.2046956203444522
eti126	0.1765263106142306	0.05610916384325182	0.2785703487039662	0.03824741501579936	0.118116005902509	0.3289198958105255	0.06802255340610502	0.03576929880066183	0.04388295446772149	0.03851464644761558	0.05986179404549112	0.468244428339376	0.05255350565657767	0.3480707785970762	0.04625943184587153	0.03023777149885718	0.04440173409820601	0.2684609411423395	0.2249618319496411	0.03993813031350664	0.2682943516317338	0.647197320710627	0.5690572415237751	1.272260992032625	0.3905259376931404	0.2758869289424403	0.05853559775554946	0.08303815859984162	0.5570084761238288	0.5557166190477807	0.05155765113618561	0.06804046197435101	0.07674629513368747	0.06336297043597006	0.06744854276083913	0.560196009233116	0.4387133858763178	0.04406392715263339	0.1090307793577139	0	1.230022996211058	0.06082568408537377	0.04640839585459355	0.2851215623548007	0.0770370423753087	0.06048917264937644	0.2231558268686377	0.1549676073691936
eti149	1.159733581344926	1.216649463482764	1.17354300087951	1.213959371720035	1.187468210706802	1.278448214231589	1.238319951994222	1.222961033065161	1.236421765355575	1.225587582199941	1.213427335941355	1.151651781483795	1.237485695398963	1.09739727916907	1.229972944401663	1.222976511654325	1.213734791534436	1.17826842762032	1.186737813140524	1.236687533108192	1.195860526019581	1.129998955281954	1.12812224007734	0.5215246570873727	1.163988648272062	1.190617140647543	1.227557031168434	1.210597944576586	0.8725984167476748	1.126183486645066	1.224982860582875	1.244593891884209	1.198399301908506	1.233197435305676	1.234802045486095	1.03818961972502	1.084039831325994	1.219127826998341	1.203087616002346	1.230022996211058	0	1.220123355846692	1.220821591166678	1.155380121737874	1.210901213894792	1.229297224415923	1.168695986513036	1.126216663834293
eti153	0.2117892050905976	0.08887295912312636	0.293932187551613	0.05922164148081811	0.1386902591621401	0.3293177611547221	0.05954126129568595	0.04561738184965996	0.05534109286607973	0.04818657360809831	0.1004249040398586	0.4659382215817535	0.06168055965540009	0.35457652018112	0.03967308758141349	0.04422446136455748	0.07713123256305154	0.2820541147383314	0.2553345385623843	0.0541165956764103	0.2775487514568707	0.641227180507426	0.5633329564495705	1.263125676834465	0.3900023653462067	0.2669137890158433	0.03552934995887688	0.08119292827278494	0.5786800511803889	0.5565372998480627	0.02635891910893078	0.05322084901397482	0.09049361372507581	0.03514822259477739	0.05252669086489911	0.5775888727711735	0.434755499940255	0.08199536003980067	0.1480053199029916	0.06082568408537377	1.220123355846692	0	0.03652197133250991	0.3054506499711681	0.08760769783917918	0.03273625768223657	0.2355862205113705	0.1619698627029082
eti154	0.2060019550949013	0.07325751913561827	0.2841218288083386	0.05549211633329739	0.1278151566078813	0.3210546889782585	0.04976919260687278	0.02914804753695065	0.04985451060313321	0.04234425810864878	0.09149090179604191	0.4676552501650655	0.06020788603395578	0.3513292863574426	0.03248375291064937	0.0357835924064094	0.06151491081010759	0.2707239385166344	0.2438003882589478	0.04853092295301026	0.2753391595759845	0.6372668941667654	0.5598965074371549	1.268434066126695	0.3896331626533399	0.2591110362957434	0.03285575178828544	0.08042261882226513	0.5689532611269457	0.5527916621349205	0.02351424803289922	0.05539804031950386	0.07508958726003194	0.03050862116160756	0.04367814720699769	0.5664816481713406	0.4291778390160125	0.07268005493795428	0.1406821738337854	0.04640839585459355	1.220821591166678	0.03652197133250991	0	0.2930556501964864	0.0801796389538091	0.03221034573948741	0.224811243441493	0.1532201055328946
eti156	0.2093662193585989	0.2466670252744547	0.1658821137196629	0.2962075626676869	0.2207845060012273	0.3818320390886464	0.3265334412332356	0.2815564627562032	0.3167830781300147	0.3084563019598997	0.2741875996464616	0.4584177950714996	0.3267744299459422	0.1826707500657728	0.3076801342206614	0.2965529048322045	0.2576294782780022	0.1262597000996868	0.1302895842655671	0.3132977321909289	0.2866757743916477	0.5608433517492255	0.4744326718177801	1.243017615550768	0.2961407264002497	0.2869898115460183	0.3088146314175064	0.2606556169898442	0.4473955338809315	0.3205053899395555	0.2994823832136444	0.2997222664835871	0.2757261354466582	0.3164733080815192	0.3250409952255132	0.4823740383807798	0.328506383023163	0.2618510236133597	0.2244103293420343	0.2851215623548007	1.155380121737874	0.3054506499711681	0.2930556501964864	0	0.2339322739455389	0.3104066344073615	0.145975867011665	0.3317600271412393
eti161	0.1863446108487962	0.06056965707787619	0.253554765635409	0.09292232212644967	0.108337750632895	0.3094941808798073	0.1142389275220172	0.06856196970229825	0.103555022003751	0.09788820705811356	0.07712227117967631	0.4620921593461526	0.1159435047582993	0.3292654494840431	0.09056555545215947	0.08391683692028834	0.05575346367120291	0.2414337577703625	0.1980174789862399	0.1001526082250825	0.2753221870563953	0.6244121060866281	0.5374585346041899	1.259087347366679	0.3702278936824709	0.2656798211788672	0.09235553592428056	0.06625374497218249	0.5074529580198234	0.5146686737950065	0.07865233923739075	0.08379824836062512	0.08845283059932703	0.0986287690288634	0.1118014963945363	0.5351854145039188	0.4020523379257738	0.0636411676510846	0.123541283856564	0.0770370423753087	1.210901213894792	0.08760769783917918	0.0801796389538091	0.2339322739455389	0	0.08968876084126599	0.166685756269935	0.1214757355953274
eti165	0.2191481306374316	0.08943360827449606	0.2977700939802897	0.06442048558207469	0.138934446377311	0.3336015109755685	0.03980874033607503	0.04208320788469606	0.03927792449623621	0.04986637270973841	0.1041428874093996	0.4690752199555191	0.04754745737536072	0.3619135623349049	0.02209158179850856	0.04361918348618731	0.07662436102100859	0.2878417545680392	0.2561064924334167	0.0409674207439398	0.2805679159717157	0.6495073289326966	0.5694018247618483	1.268724266817856	0.4007095696581288	0.2670025293061776	0.01385424733333554	0.08786440348148702	0.5805542218750143	0.5686056773892466	0.02100489942874864	0.04133405522335667	0.09387900018837937	0.02225451585945082	0.03750755514188003	0.5793458170913063	0.4444520459272006	0.08460769669311571	0.1525303996353946	0.06048917264937644	1.229297224415923	0.03273625768223657	0.03221034573948741	0.3104066344073615	0.08968876084126599	0	0.2382994942695748	0.1643952819479517
eti166	0.1414734656092082	0.1804016524264382	0.150125092528855	0.2340786579375566	0.1480267407320858	0.3222361484409798	0.2556215422454507	0.2132595184395391	0.2464281064842978	0.2392753785647989	0.2070308280100197	0.4435912123753949	0.253071257729843	0.2138840532393465	0.2346512786190371	0.2259267258199058	0.2001438868846504	0.1409011832451548	0.102172479163916	0.2439412944974641	0.2585206166004628	0.5815865408594533	0.5086233740172221	1.217241101893892	0.3326991241638749	0.2498979050731401	0.2367404800476127	0.1883306246397479	0.3901788212386414	0.4096600238493269	0.2273804415029822	0.2430556756076242	0.2191978985383755	0.2434697978085701	0.2535894835943829	0.4574170612870239	0.3775320536708354	0.1992689734278732	0.1658432598906807	0.2231558268686377	1.168695986513036	0.2355862205113705	0.224811243441493	0.145975867011665	0.166685756269935	0.2382994942695748	0	0.2481093294979622
eti167	0.2132223426171453	0.1465276103288243	0.3072475593978563	0.1652942268477726	0.1738994612859161	0.3321045265581989	0.1870702581482994	0.1472181163377856	0.1764560479443779	0.1724093856006151	0.1507986528993498	0.5249246415586817	0.1857892955196349	0.3118189077500632	0.1673508708529771	0.1604758042541848	0.1437644105754896	0.3289247324224606	0.2942205034384318	0.1763511758946774	0.3422075487947066	0.616831855558869	0.6178385871300688	1.149290154186554	0.4512168822772717	0.3321771776353361	0.1649313600590993	0.1453076040845967	0.433055696557352	0.6044278556415207	0.1534331475082565	0.1606893642843948	0.1662990616354137	0.1690904107264806	0.1820613719923136	0.5349972742880897	0.4822147793510544	0.1466995910637888	0.2046956203444522	0.1549676073691936	1.126216663834293	0.1619698627029082	0.1532201055328946	0.3317600271412393	0.1214757355953274	0.1643952819479517	0.2481093294979622	0
